,enterprise_id,year_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,number_of_shareholders,number_of_employees,forex_rate
616,24,20,2020,226820.307,249039.307,120.51,-46.47,-34.47,-39.61,74.56,79.59,0.0,50.72,-67.53,3.19,5.0,-3.0,0.656,-5.45,1.07,0.85,0.22,0.13,126.68,108.57,1.09,1.78,-11.1,-80.1,-12.9,2.51,1882.0,1882.17,0.82,118000,48200,1.0
617,24,21,2021,162582.296,202308.296,84.45,-53.23,-42.61,-47.29,64.32,57.26,0.0,0.0,-73.61,2.17,4.0,-3.02,0.722,-3.82,1.18,0.92,0.25,0.0,121.43,54.22,-2.29,1.08,-33.33,-292.21,-61.91,4.22,1870.0,1925.19,1.36,114000,13379,1.0
618,24,22,2022,226463.204,253030.204,117.35,-49.12,-34.58,-40.2,98.7,113.81,0.0,113.06,-42.14,3.32,9.0,-2.28,0.691,-3.21,1.26,1.01,0.21,22.72,118.79,84.71,-0.24,0.61,64.71,375.0,192.98,-2.57,1916.0,1929.81,1.43,109000,42595,1.0
619,24,23,2023,343762.838,350160.838,179.49,-42.05,-25.11,-31.88,147.29,180.27,104.34,182.19,-10.62,4.78,9.0,-2.65,0.692,-0.79,1.47,1.23,0.52,77.42,188.05,119.26,0.76,3.27,49.92,124.57,64.14,5.48,1931.0,1915.22,1.31,104000,43846,1.0
620,25,94,1994,728.668,855.468,1.601,-1.1,-0.51,-0.98,1.21,0.0,0.0,0.19,0.52,2.68,7.0,-2.75,0.637,-2.73,1.18,0.72,0.03,,1.638,1.023,-0.18,-0.18,14.75,-42.86,39.63,0.0,442.5,455.184,0.89,0,7842,1.0
621,25,95,1995,1023.254,1206.554,2.194,-1.41,-0.58,-1.26,1.73,1.09,0.0,0.38,0.65,2.7,7.0,-2.45,0.756,11.98,0.98,0.62,0.01,,2.22,1.522,-2.46,-0.1,-42.74,120.0,-32.67,0.0,933.225,466.36,0.92,0,9960,1.0
622,25,96,1996,1247.944,1523.644,2.666,-1.91,-0.93,-1.69,2.44,1.29,5.34,0.0,0.7,2.55,6.0,-2.56,0.76,13.55,1.15,0.65,0.02,,2.887,2.047,-0.36,-0.29,125.92,159.09,145.59,23.63,471.304,468.024,0.6,0,10500,1.0
623,25,97,1997,1844.705,2054.705,3.916,-1.99,-0.89,-1.78,1.88,1.88,7.1,0.32,0.6,3.33,7.0,-2.39,0.68,7.68,1.15,0.72,0.06,,3.916,2.477,-0.66,0.17,31.41,88.6,28.14,33.01,532.273,471.112,0.57,0,11600,1.0
624,25,98,1998,2480.052,2608.252,5.301,-2.08,-0.45,-1.8,2.65,2.28,8.2,2.06,0.96,3.62,6.0,-2.35,0.718,4.1,1.43,0.98,0.12,,5.354,3.328,0.7,2.87,8.39,-25.58,10.44,30.51,571.515,467.824,1.02,0,13200,1.0
625,25,99,1999,4929.871,5385.671,9.122,-2.58,-0.94,-2.26,2.35,3.59,9.35,1.26,-0.53,4.09,6.0,-2.55,0.85,16.09,1.33,0.85,0.07,,9.122,4.934,-15.52,-0.58,19.06,4.06,22.14,26.82,559.264,540.428,1.1,0,18000,1.0
626,25,0,2000,4617.164,4731.517,8.104,-1.89,-0.24,-1.61,3.51,4.5,8.9,2.75,0.79,4.39,7.0,-2.6,0.642,-0.12,1.7,1.24,0.37,,11.516,7.243,-5.43,-1.9,3.4,34.53,15.47,19.3,567.328,569.76,1.15,0,19000,1.0
627,25,1,2001,6523.452,7141.718,11.484,-3.37,-1.08,-2.96,5.21,5.86,10.52,1.32,1.13,3.94,6.0,-2.49,0.84,15.06,1.45,1.0,0.17,,11.536,6.235,0.3,0.85,18.64,24.55,20.6,18.85,569.876,568.052,1.16,0,24000,1.0
628,25,2,2002,5806.625,6291.755,10.129,-3.29,-1.25,-2.17,7.13,6.68,8.28,0.0,2.83,3.23,4.0,-2.89,0.673,3.67,1.84,1.44,0.69,,11.368,7.647,-0.92,-0.19,-4.07,-9.86,2.4,16.43,574.52,573.256,1.05,0,23000,1.0
629,25,3,2003,6732.457,7231.958,11.035,-3.62,-1.04,-2.29,8.96,8.53,8.49,0.22,4.41,3.19,7.0,-2.5,0.728,12.02,1.89,1.5,0.64,,12.674,8.942,-6.43,-7.61,15.95,-6.56,5.26,12.28,600.896,610.128,0.95,0,29000,1.0
630,25,4,2004,9472.651,9541.378,15.41,-3.27,-0.49,-1.78,12.52,11.6,7.84,3.02,8.45,3.73,7.0,-2.61,0.616,0.63,2.13,1.74,0.89,,15.443,10.153,-0.75,-0.53,13.45,79.36,16.54,9.57,613.584,614.724,0.74,0,30000,1.0
631,25,5,2005,11914.612,12655.795,19.284,-5.28,-1.55,-3.22,18.7,15.78,12.68,0.0,9.85,3.74,7.0,-2.23,0.778,15.85,1.33,1.01,0.28,,19.697,14.778,-0.51,-0.39,28.34,36.42,27.0,11.1,617.928,617.84,0.59,0,35000,1.0
632,25,6,2006,11450.845,12177.016,18.737,-6.16,-1.86,-3.76,22.34,18.78,18.95,0.0,12.37,3.73,6.0,-2.46,0.684,7.2,1.3,0.93,0.14,,19.506,16.312,1.08,1.73,14.16,20.0,12.73,13.87,617.81,611.142,1.12,0,40000,1.0
