,enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow,net_interest_margin_(bank_only)_%
530,21,2017,23.441,3.69,7.708,23.441,7.708,23.71,22.9,7.85,41.7,12.1,7.62,2.28,13.287,3.186,2.076,4.296,3.274,0.61,0.297,0.181,0.695,49.325,1.25,3.712,0.312,3.8,28.09,30.67,6.38,96.14,11.9,0.87,0.073,0.019,0.609,0.372,
531,21,2018,26.585,3.33,8.122,26.585,8.122,24.32,23.15,12.22,23.06,13.24,8.88,2.42,13.014,3.164,2.214,4.265,1.981,0.514,0.313,0.161,0.679,47.745,1.62,3.669,0.303,4.0,30.89,30.93,4.04,91.31,11.8,0.87,0.074,0.021,0.663,0.514,
532,21,2019,26.097,3.07,8.487,26.097,8.487,24.23,22.82,12.87,12.08,13.56,6.94,2.24,12.977,3.102,2.396,4.196,2.199,0.448,0.336,0.15,0.657,45.963,2.42,3.542,0.297,3.83,31.47,30.81,3.17,95.32,11.85,0.87,0.073,0.02,0.633,0.472,
533,21,2020,23.873,2.85,7.928,23.873,7.928,24.3,20.91,14.77,10.73,13.21,4.15,1.88,13.086,3.259,2.4,4.301,3.629,0.556,0.329,0.183,0.663,43.231,0.74,3.304,0.3,3.38,32.55,29.76,0.59,108.11,12.26,0.87,0.071,0.017,0.517,0.317,
534,21,2021,27.935,2.44,8.721,27.935,8.721,26.88,22.63,17.55,24.4,14.51,4.67,1.68,12.885,3.424,2.556,4.406,2.741,0.577,0.296,0.171,0.695,43.972,1.04,3.413,0.267,3.12,32.56,28.29,-1.15,116.87,12.9,0.87,0.068,0.018,0.535,0.401,
535,21,2022,30.592,2.73,9.469,30.592,9.469,29.73,25.8,17.18,36.05,15.37,6.71,1.65,12.149,3.434,2.575,4.361,1.543,0.438,0.322,0.141,0.678,44.675,0.99,3.677,0.261,3.25,31.24,29.4,1.41,112.24,12.41,0.88,0.071,0.017,0.499,0.526,
536,21,2023,27.536,2.84,9.45,27.536,9.45,30.44,25.59,14.56,3.93,14.65,9.72,1.79,12.26,3.349,2.597,4.426,2.784,0.355,0.363,0.129,0.637,44.614,0.96,3.639,0.272,3.41,30.33,29.67,2.75,107.07,12.3,0.88,0.071,0.018,0.533,0.391,
537,22,2001,0.0,,-85.489,0.0,-85.489,,-90.7,0.0,0.0,-90.7,0.0,,37.038,-618.215,-582.723,-618.215,,0.0,-0.792,0.0,1.792,5.434,0.0,0.147,,0.0,0.0,0.0,0.0,0.0,,0.63,0.0,0.0,0.0,0.0,
538,22,2002,0.0,,-85.707,0.0,-85.707,,-88.45,0.0,-55.56,-88.45,0.0,,73.015,-131.755,-127.668,-131.755,,0.0,0.329,0.0,0.671,49.017,0.0,0.671,,0.0,0.0,0.0,0.0,0.0,,0.27,0.0,0.0,0.0,0.0,
539,22,2003,0.0,,-28.006,0.0,-28.006,-210.51,-51.74,0.0,-6237.7,-35.52,0.0,0.0,79.677,-20.592,-19.054,-9.71,6.258,-0.011,-1.408,0.015,2.398,117.107,0.0,1.47,,68.58,21.34,0.0,47.24,5.32,,0.2,0.0,0.04,0.0,0.388,
540,22,2004,,,5.526,,5.526,73.94,26.2,0.0,40.13,6.97,0.0,0.0,82.012,3.872,3.66,15.525,19.646,-0.002,-0.528,0.001,1.52,123.836,0.0,1.51,0.0,68.64,27.9,0.0,40.74,5.32,,0.18,0.0,0.03,0.784,0.134,
541,22,2005,14.856,1.5,3.992,14.856,3.992,102.63,7.84,0.0,9.92,4.31,10.13,0.0,81.032,3.697,4.165,14.325,29.235,0.02,0.517,0.01,0.478,77.672,-0.53,0.959,0.0,78.03,24.88,0.0,53.15,4.68,,0.19,0.0,0.024,0.661,0.077,
542,22,2006,16.676,0.72,7.962,16.676,7.962,126.22,11.52,0.0,14.48,8.32,32.47,0.0,77.691,6.488,9.189,13.146,23.385,0.004,0.452,0.002,0.543,67.314,0.91,0.866,0.0,73.62,33.63,0.0,39.99,4.96,,0.22,0.0,0.076,1.166,0.244,
543,22,2007,0.201,0.01,0.088,0.209,0.089,-13.23,-1.46,0.0,-9.88,-0.19,33.45,0.0,76.083,-0.724,0.097,6.495,17.924,0.0,0.424,0.0,0.569,68.791,0.0,0.904,,75.2,29.29,0.0,45.91,4.85,,0.24,0.0,0.045,0.0,0.199,
544,22,2008,5.003,0.36,2.093,5.379,2.156,56.78,5.24,22.14,3.99,1.48,26.41,,77.081,2.713,2.452,11.583,21.467,0.0,0.415,0.0,0.577,65.789,0.0,0.853,0.0,85.01,17.39,0.0,67.62,4.29,,0.23,0.0,0.058,2.144,0.213,
545,22,2009,7.728,1.59,3.38,8.55,3.529,144.75,14.32,32.06,14.5,3.94,14.9,1.4,79.525,5.92,4.033,11.3,15.649,0.011,0.454,0.005,0.539,66.653,0.36,0.838,0.0,82.48,19.75,0.0,62.73,4.43,,0.2,0.0,0.057,0.958,0.266,
546,22,2010,9.41,1.21,4.097,10.414,4.277,173.18,12.75,28.24,7.24,5.62,13.83,0.85,80.244,8.829,6.183,15.132,16.959,0.444,0.424,0.188,0.57,53.18,1.42,0.663,0.0,82.12,22.05,0.0,60.07,4.44,,0.2,0.0,0.038,0.429,0.183,
547,22,2011,5.557,0.41,2.323,7.73,2.632,54.19,7.68,0.0,-0.71,2.88,10.95,5.18,80.46,5.884,3.891,12.368,5.446,0.39,0.413,0.161,0.587,48.036,2.51,0.597,0.0,82.37,18.54,0.0,63.83,4.43,,0.2,0.0,0.223,3.783,0.803,
548,22,2012,-0.787,-0.08,-0.319,-1.719,-0.409,-3.56,-0.88,-15.71,-4.91,-0.32,7.5,3.2,78.43,-1.548,-0.511,6.222,18.54,0.341,0.4,0.136,0.6,49.003,1.05,0.625,0.0,89.43,19.17,0.0,70.26,4.08,,0.22,0.0,0.076,0.0,0.29,
549,22,2013,-13.397,-1.26,-5.58,-44.981,-7.887,-17.1,-4.33,403.52,-13.44,-4.4,7.72,5.09,77.589,-3.63,-8.867,3.933,18.267,0.273,0.429,0.117,0.571,48.831,4.46,0.629,0.0,93.12,12.76,0.0,80.36,3.92,,0.22,0.0,0.059,0.0,0.244,
550,22,2014,-8.541,-0.71,-3.163,0.0,-5.482,-30.42,-7.21,88.73,0.91,-2.3,10.59,4.89,76.212,-7.027,-5.703,2.179,14.158,0.818,0.335,0.274,0.665,42.264,-0.09,0.555,0.0,100.12,14.99,0.0,85.13,3.65,,0.24,0.0,0.073,0.0,0.342,
551,22,2015,-7.462,-0.81,-2.651,0.0,-4.844,-11.82,-2.44,44.42,1.57,-1.72,8.7,3.11,76.007,-2.71,-4.889,5.74,16.581,0.553,0.373,0.206,0.627,41.218,-0.1,0.542,0.0,110.93,22.72,0.0,88.21,3.29,,0.24,0.0,0.054,0.0,0.246,
552,22,2016,-1.056,-0.12,-0.405,0.0,-0.66,9.63,2.04,3.58,30.15,-0.74,9.78,3.41,75.184,1.724,-0.711,9.937,14.432,0.409,0.392,0.161,0.608,42.792,0.42,0.569,0.0,120.49,18.42,0.0,102.07,3.03,,0.25,0.0,0.106,6.177,0.425,
553,22,2017,5.167,0.69,2.129,,3.737,15.3,3.07,-68.26,5.36,2.59,11.88,3.68,73.521,2.584,3.828,10.667,20.126,0.372,0.427,0.159,0.573,40.879,-5.01,0.556,0.0,123.14,15.26,0.0,107.88,2.96,,0.26,0.0,0.055,2.128,0.215,
554,22,2018,4.028,0.5,1.82,69.834,3.169,24.31,4.09,-209.39,-3.18,1.95,11.94,3.85,73.691,4.307,3.416,11.746,20.911,0.166,0.472,0.078,0.528,39.258,0.11,0.533,0.0,123.24,12.59,0.0,110.65,2.96,,0.26,0.0,0.051,1.176,0.195,
555,22,2019,8.545,1.14,4.211,99.775,7.664,26.76,3.41,123.18,3.21,2.41,8.7,6.29,74.017,4.028,8.357,11.422,21.104,0.203,0.508,0.103,0.492,37.294,7.6,0.504,0.0,121.53,146.33,0.0,-24.8,3.0,,0.26,0.0,0.045,1.112,0.175,
556,22,2020,0.509,0.11,0.294,6.053,0.622,12.4,1.55,12.72,-12.07,0.21,7.15,0.0,75.231,2.708,0.737,15.195,21.57,0.173,0.615,0.106,0.385,29.962,2.62,0.398,0.0,118.46,231.93,0.0,-113.47,3.08,,0.25,0.0,0.038,1.389,0.148,
557,22,2021,10.804,2.16,6.707,53.977,13.321,8.21,1.02,62.51,36.4,1.34,7.67,0.0,74.412,2.141,19.161,15.533,19.25,0.151,0.626,0.095,0.374,26.047,-1212.48,0.35,0.0,119.88,0.0,0.0,119.88,3.04,,0.26,0.0,0.033,1.56,0.148,
558,22,2022,2.899,0.73,1.788,23.524,3.894,9.65,0.9,15.46,-0.17,0.71,7.83,0.0,73.479,2.069,5.451,14.518,19.942,0.241,0.611,0.147,0.389,24.105,-3.22,0.328,0.0,120.73,0.0,0.0,120.73,3.02,,0.27,0.0,0.027,1.308,0.12,
559,22,2023,0.357,0.13,0.214,10.716,0.511,30.24,2.54,-15.89,-129.47,0.65,10.32,0.0,73.335,5.926,0.663,18.002,20.136,0.241,0.59,0.143,0.41,23.696,-0.36,0.323,0.0,119.3,0.0,0.0,119.3,3.06,,0.27,0.0,0.025,0.429,0.112,
560,23,1994,47.59,7.53,38.195,47.59,38.195,260.53,73.76,20.38,32.24,39.91,19.18,,69.268,39.268,25.334,41.746,20.748,0.0,0.805,0.0,0.195,104.433,1.17,1.508,0.0,69.77,26.95,24.56,67.38,5.23,14.86,0.31,0.021,0.048,0.122,0.188,
561,23,1995,37.875,3.9,29.977,37.875,29.977,191.3,56.95,21.98,69.42,40.65,14.73,,66.727,31.262,20.446,34.619,13.034,0.0,0.784,0.0,0.195,97.831,0.6,1.466,0.0,53.9,22.48,26.95,58.37,6.77,13.54,0.33,0.025,0.068,0.218,0.343,
562,23,1996,41.686,3.5,32.49,41.686,32.49,257.71,62.76,29.77,49.89,54.64,11.06,,65.58,34.199,22.298,37.437,19.04,0.0,0.777,0.0,0.212,95.555,0.64,1.457,0.0,46.54,27.64,49.58,68.48,7.84,7.36,0.34,0.047,0.069,0.202,0.266,
563,23,1997,29.567,2.38,23.144,29.567,23.144,175.6,45.3,25.1,2.64,33.23,15.38,,65.236,25.248,16.29,28.565,17.297,0.0,0.787,0.0,0.205,92.687,0.64,1.421,0.0,50.72,29.36,45.23,66.59,7.2,8.07,0.35,0.043,0.051,0.204,0.229,
564,23,1998,23.274,1.67,18.455,23.625,18.676,200.3,35.93,18.41,11.52,25.43,13.36,,65.555,24.385,15.679,28.26,28.696,0.0,0.797,0.0,0.199,77.163,0.7,1.177,0.0,53.17,28.53,38.49,63.13,6.86,9.48,0.34,0.036,0.051,0.207,0.15,
565,23,1999,21.341,1.23,16.954,22.074,17.413,334.07,30.17,21.31,9.91,19.83,14.98,,65.013,23.601,16.619,27.619,29.804,0.0,0.793,0.0,0.204,66.323,1.07,1.02,0.0,38.28,26.74,43.71,55.25,9.54,8.35,0.35,0.042,0.057,0.243,0.161,
566,23,2000,13.929,0.79,11.172,15.805,12.347,287.43,16.37,17.72,1.24,10.31,13.9,,64.36,17.091,14.096,21.651,24.361,0.0,0.806,0.0,0.193,51.01,2.14,0.793,0.0,34.22,30.11,51.13,55.24,10.67,7.14,0.36,0.05,0.081,0.473,0.249,
567,23,2001,-3.782,-0.73,-2.978,-4.52,-3.416,-41.52,-3.0,-35.31,-110.75,-3.5,16.95,,49.666,-3.741,-4.549,6.289,18.486,0.0,0.77,0.0,0.23,32.513,1.1,0.655,,30.82,22.49,47.43,55.76,11.84,7.7,0.5,0.065,0.102,0.0,0.355,
568,23,2002,6.788,2.02,5.184,8.098,5.915,87.23,10.19,5.13,-241.95,7.21,18.49,,63.51,15.432,10.008,25.779,20.862,0.0,0.758,0.0,0.241,32.897,0.62,0.518,0.0,24.81,29.46,67.8,63.15,14.71,5.38,0.36,0.068,0.14,0.905,0.401,
569,23,2003,12.624,2.59,9.554,14.995,10.852,126.07,16.77,17.13,47.27,11.95,18.53,,70.097,25.861,18.953,33.611,24.378,0.0,0.755,0.0,0.244,35.334,1.49,0.504,0.0,23.74,34.4,56.67,46.01,15.37,6.44,0.3,0.046,0.038,0.147,0.135,
570,23,2004,16.344,2.99,12.107,19.677,13.844,181.51,22.59,15.82,-43.01,15.16,17.7,,68.614,28.542,19.964,33.981,28.8,0.0,0.726,0.0,0.272,41.612,0.76,0.606,0.0,26.29,33.0,54.86,48.15,13.88,6.65,0.31,0.047,0.028,0.097,0.088,
571,23,2005,23.433,4.48,16.526,29.721,19.425,224.39,28.93,48.33,-9.0,22.32,15.44,,67.219,29.902,23.148,34.015,27.725,0.0,0.684,0.0,0.316,47.99,3.31,0.714,0.0,29.74,31.25,56.21,54.7,12.27,6.49,0.33,0.05,0.028,0.093,0.091,
572,23,2006,23.701,5.23,14.456,37.382,18.611,230.21,27.6,20.51,-2.56,22.5,13.25,2.34,65.816,24.561,19.59,31.857,25.021,0.265,0.552,0.146,0.448,48.569,0.24,0.738,0.0,35.36,30.27,50.01,55.1,10.32,7.3,0.34,0.047,0.027,0.11,0.098,
573,23,2007,26.477,4.73,15.174,49.981,20.772,268.32,27.33,16.79,25.01,22.68,11.55,5.92,63.739,24.686,20.998,32.218,25.351,0.204,0.59,0.12,0.41,46.059,1.23,0.723,0.0,38.11,24.01,38.81,52.91,9.58,9.4,0.36,0.039,0.036,0.145,0.124,
574,23,2008,24.462,6.49,14.369,43.891,19.418,262.9,24.92,14.4,21.91,21.64,12.99,4.8,64.102,23.88,20.364,31.153,27.367,0.201,0.585,0.117,0.414,45.231,1.47,0.706,0.0,36.05,21.28,32.88,47.65,10.13,11.1,0.36,0.032,0.032,0.134,0.105,
575,23,2009,16.805,5.11,9.67,27.95,12.55,196.22,16.18,3.4,-185.24,16.06,10.55,4.03,63.942,20.273,16.984,27.153,24.62,0.266,0.567,0.151,0.432,36.408,0.83,0.569,0.0,35.36,21.64,32.36,46.08,10.32,11.28,0.36,0.032,0.028,0.137,0.102,
576,23,2010,18.735,6.35,10.408,32.136,13.545,251.45,17.25,7.48,15.38,17.85,9.78,4.87,64.043,22.887,19.398,30.14,22.89,0.345,0.546,0.188,0.454,34.361,1.03,0.537,0.0,36.95,19.9,30.44,47.49,9.88,11.99,0.36,0.03,0.025,0.11,0.099,
577,23,2011,14.187,7.71,7.716,24.873,10.068,215.17,12.86,-0.34,33.11,14.9,8.72,3.91,61.4,19.605,15.017,25.311,20.605,0.356,0.542,0.193,0.457,31.548,0.77,0.514,0.095,40.65,19.37,30.77,52.05,8.98,11.86,0.39,0.033,0.027,0.139,0.116,
578,23,2012,16.325,9.89,8.992,26.716,11.443,293.93,14.98,3.04,2442.75,17.69,8.69,3.6,61.243,22.512,17.457,28.143,22.503,0.318,0.559,0.178,0.441,31.544,1.04,0.515,0.183,35.92,17.74,32.19,50.37,10.16,11.34,0.39,0.034,0.024,0.109,0.098,
579,23,2013,18.084,7.76,10.348,30.193,13.43,351.28,15.42,13.82,18.39,19.54,10.23,3.58,60.567,23.25,20.538,29.358,24.141,0.274,0.584,0.16,0.416,30.516,2.53,0.504,0.33,36.94,17.98,29.89,48.85,9.88,12.21,0.39,0.032,0.024,0.103,0.09,
580,23,2014,13.566,5.98,7.615,24.957,10.237,312.72,12.5,3.05,-1677.44,13.96,9.03,3.04,58.905,20.71,16.658,26.978,23.455,0.368,0.539,0.198,0.461,26.926,1.53,0.457,0.475,41.14,19.42,28.89,50.61,8.87,12.63,0.41,0.033,0.027,0.131,0.103,
581,23,2015,15.438,6.38,8.223,28.977,10.947,357.44,13.43,10.98,19.77,15.19,7.87,2.45,60.375,22.892,18.269,28.903,23.037,0.425,0.527,0.224,0.473,27.175,1.11,0.45,0.447,38.98,20.01,30.15,49.12,9.36,12.11,0.4,0.033,0.025,0.109,0.098,
582,23,2016,17.422,7.23,9.139,31.908,11.995,397.66,14.56,11.82,43.47,16.72,7.75,2.5,62.867,26.251,21.806,31.974,25.228,0.45,0.523,0.235,0.477,26.346,1.45,0.419,0.435,41.47,21.56,28.38,48.29,8.8,12.86,0.37,0.029,0.023,0.089,0.084,
583,23,2017,14.815,6.25,7.642,28.141,10.113,385.12,13.22,1.01,-13.45,14.38,9.3,2.76,62.96,26.516,20.017,32.151,26.897,0.51,0.509,0.26,0.491,24.038,3.01,0.382,0.54,41.79,25.05,29.08,45.82,8.73,12.55,0.37,0.03,0.02,0.076,0.069,
584,23,2018,0.201,0.04,0.092,0.514,0.128,441.91,15.2,-56.35,875.48,0.15,8.3,3.18,62.043,25.678,0.223,32.787,26.013,0.592,0.397,0.235,0.603,25.654,-15.19,0.413,42.759,39.59,32.06,33.74,41.27,9.22,10.82,0.38,0.035,0.017,0.066,0.061,
585,23,2019,30.273,4.32,11.251,342.449,17.016,532.53,20.88,29.1,155.59,15.5,7.51,3.42,62.935,28.015,22.389,33.383,28.749,0.735,0.343,0.252,0.657,31.626,349.0,0.503,0.51,38.84,37.59,30.63,31.88,9.4,11.92,0.37,0.031,0.018,0.063,0.057,
586,23,2020,31.372,5.96,11.642,5917.678,18.454,555.32,21.47,15.6,5.43,14.88,5.51,2.98,64.264,28.602,22.746,33.19,29.728,0.385,0.4,0.154,0.6,32.892,-0.2,0.512,0.525,40.58,44.3,27.61,23.89,8.99,13.22,0.36,0.027,0.016,0.055,0.05,
587,23,2021,26.747,4.73,11.012,1045.508,18.39,571.74,19.46,18.85,-4.53,14.13,6.7,3.32,64.021,27.538,21.259,31.23,29.632,0.279,0.423,0.118,0.577,33.162,0.84,0.518,0.56,41.17,46.63,28.93,23.47,8.87,12.62,0.36,0.029,0.014,0.05,0.045,
588,23,2022,29.148,6.21,12.336,,21.706,684.52,21.26,75.55,-24.87,14.15,8.2,3.42,62.548,27.106,22.911,32.574,24.728,0.239,0.423,0.101,0.577,33.68,1.54,0.538,0.549,43.85,43.88,39.01,38.98,8.32,9.36,0.37,0.04,0.009,0.034,0.036,
589,23,2023,29.986,6.29,12.88,869.862,22.007,771.44,22.67,7.41,39.16,15.73,10.25,4.77,62.727,27.303,22.129,30.652,33.399,0.189,0.435,0.082,0.565,36.51,1.45,0.582,0.479,39.95,39.46,53.36,53.85,9.14,6.84,0.37,0.054,0.015,0.055,0.043,
590,24,1994,9.038,4.45,3.642,9.038,3.642,12.55,11.37,0.0,0.0,16.62,8.01,4.21,50.857,25.673,3.452,14.178,2.451,0.539,0.403,0.217,0.597,53.648,0.0,1.055,0.217,37.93,67.4,36.51,7.04,9.62,10.0,0.49,0.049,0.091,0.353,0.787,
591,24,1995,11.842,5.95,4.897,11.842,4.897,14.3,12.82,0.0,-318.79,6.3,11.74,4.41,52.613,8.783,4.722,15.563,-1.42,0.558,0.424,0.237,0.576,54.565,4.52,1.037,0.712,38.77,67.83,37.71,8.65,9.42,9.68,0.47,0.049,0.095,1.081,1.176,
592,24,1996,6.425,2.7,2.706,6.425,2.706,9.98,8.78,0.0,133.18,3.73,9.61,0.0,51.37,5.906,2.508,15.024,1.472,0.58,0.418,0.243,0.582,55.426,1.47,1.079,1.347,0.0,63.6,33.48,-30.12,0.0,10.9,0.49,0.045,0.095,1.611,0.866,
593,24,1997,17.393,6.39,7.536,17.393,7.536,23.63,20.08,0.0,-253.94,9.37,10.08,0.0,47.996,11.628,5.939,16.677,5.406,0.428,0.448,0.192,0.552,60.901,1.35,1.269,0.521,0.0,54.34,24.22,-30.12,0.0,15.07,0.52,0.035,0.078,0.671,0.591,
594,24,1998,19.677,6.81,9.26,19.677,9.26,26.33,21.35,73.18,130.86,11.52,7.41,0.0,51.793,13.859,7.762,19.342,1.631,0.347,0.493,0.171,0.507,61.789,1.73,1.193,0.461,0.0,56.29,25.35,-30.94,0.0,14.4,0.48,0.033,0.093,0.671,0.851,
595,24,1999,7.761,2.44,3.719,7.761,3.719,9.65,7.73,-12.54,-56.67,5.15,7.07,0.0,54.066,7.327,4.382,14.92,-0.488,0.444,0.466,0.207,0.534,45.883,0.96,0.849,1.196,0.0,63.78,36.84,-26.94,0.0,9.91,0.46,0.046,0.127,1.733,1.04,
596,24,2000,13.869,7.19,5.802,13.869,5.802,35.9,29.96,39.35,17.06,14.57,8.28,0.0,35.715,15.218,3.788,20.975,-0.145,0.645,0.395,0.255,0.595,54.703,0.11,1.532,1.033,39.2,29.75,15.44,24.89,9.31,23.64,0.64,0.027,0.092,0.605,1.016,
597,24,2001,24.468,14.92,10.101,24.468,10.101,46.35,36.86,38.98,-571.2,18.17,8.25,0.0,33.614,18.359,6.486,22.826,4.901,0.477,0.43,0.205,0.56,52.345,2.27,1.557,0.367,30.59,33.17,13.52,10.94,11.93,26.99,0.66,0.025,0.064,0.349,0.566,
598,24,2002,9.767,3.46,4.237,9.767,4.237,37.89,29.44,5.79,-212.04,12.11,7.85,0.0,34.832,16.334,3.095,22.978,1.642,0.513,0.438,0.225,0.559,47.692,1.44,1.369,0.632,32.71,36.88,14.77,10.6,11.16,24.72,0.65,0.026,0.091,0.56,0.848,
599,24,2003,3.453,1.53,1.461,3.453,1.461,31.22,24.65,-14.32,-3403.98,5.5,6.09,0.0,33.591,14.309,1.149,19.555,2.381,0.515,0.409,0.21,0.588,42.729,4.33,1.272,0.859,32.72,41.51,15.93,7.14,11.16,22.92,0.66,0.029,0.077,0.539,0.764,
600,24,2004,21.296,8.32,9.104,21.296,9.104,45.83,33.09,33.74,5336.86,17.67,6.52,0.0,33.722,16.759,5.962,21.151,5.516,0.347,0.446,0.155,0.551,51.498,7.72,1.527,0.44,28.75,38.89,12.29,2.15,12.69,29.71,0.66,0.022,0.046,0.277,0.457,
601,24,2005,32.697,13.35,15.26,32.697,15.26,65.19,41.51,22.73,140.44,27.13,7.45,0.0,32.422,18.68,8.582,21.858,5.396,0.249,0.485,0.121,0.513,57.651,3.52,1.778,0.274,26.03,33.77,9.79,2.05,14.02,37.28,0.68,0.018,0.041,0.218,0.43,
602,24,2006,26.132,12.94,12.873,27.305,13.152,63.79,39.37,30.65,2.02,23.24,8.77,0.0,28.909,17.404,7.114,20.387,5.754,0.205,0.498,0.102,0.5,52.317,0.26,1.81,0.277,27.27,34.74,9.2,1.73,13.39,39.67,0.71,0.018,0.044,0.252,0.433,
603,24,2007,26.043,11.27,13.262,28.014,13.754,49.03,31.7,44.02,-69.56,17.4,9.11,0.0,31.401,15.466,8.156,19.038,5.002,0.143,0.52,0.074,0.479,51.055,-1.02,1.626,0.267,30.24,41.46,11.11,-0.11,12.07,32.84,0.69,0.021,0.066,0.425,0.568,
604,24,2008,25.596,10.12,13.282,27.329,13.733,44.0,29.6,22.12,32.28,17.16,10.27,0.0,31.389,14.685,8.46,18.627,3.757,0.094,0.518,0.049,0.481,49.28,0.78,1.57,0.284,33.11,46.28,12.0,-1.17,11.02,30.42,0.69,0.023,0.075,0.514,0.668,
605,24,2009,29.231,17.09,15.442,30.983,15.917,50.54,35.27,17.4,19.35,17.26,5.92,0.0,28.19,14.083,8.942,19.648,3.724,0.103,0.538,0.055,0.459,48.683,1.01,1.727,0.217,26.29,36.4,11.55,1.44,13.89,31.6,0.72,0.023,0.073,0.522,0.664,
606,24,2010,11.742,6.99,6.436,12.382,6.623,19.43,13.87,-4.51,-678.08,3.16,6.92,0.29,25.369,4.237,6.228,18.219,-0.279,0.114,0.558,0.064,0.438,26.214,0.97,1.033,0.508,36.9,47.97,17.99,6.92,9.89,20.29,0.75,0.037,0.118,2.783,1.024,
607,24,2011,19.314,11.1,10.89,20.264,11.186,30.61,21.83,22.72,115.83,11.15,7.21,0.45,34.646,12.803,9.599,23.04,5.924,0.109,0.569,0.062,0.427,39.307,2.9,1.135,0.3,35.8,50.29,15.53,1.04,10.2,23.5,0.65,0.028,0.099,0.773,0.626,
608,24,2012,23.752,13.65,13.644,24.765,13.972,32.86,23.1,11.1,46.59,14.56,7.05,0.0,33.366,15.673,11.006,21.11,5.973,0.084,0.579,0.048,0.417,41.364,-0.49,1.24,0.23,31.92,46.41,12.37,-2.12,11.44,29.51,0.67,0.023,0.108,0.692,0.645,
609,24,2013,20.301,13.18,11.834,21.059,12.087,26.53,18.69,3.64,-24.47,11.92,8.25,0.0,33.137,15.184,11.353,21.242,3.415,0.089,0.586,0.052,0.408,34.539,0.05,1.042,0.264,33.87,53.17,13.83,-5.47,10.78,26.38,0.67,0.025,0.134,0.884,0.797,
610,24,2014,15.0,9.38,8.803,15.504,8.974,17.71,12.97,13.48,-12.7,8.57,8.55,0.0,32.374,12.361,9.731,19.115,-1.355,0.137,0.588,0.081,0.407,29.287,0.75,0.905,0.352,35.33,55.89,15.35,-5.21,10.33,23.78,0.68,0.028,0.173,1.396,1.085,
611,24,2015,12.653,9.3,7.404,13.049,7.537,17.83,13.72,-13.22,-18.34,5.65,7.76,0.0,31.936,9.839,9.597,24.375,-1.961,0.179,0.583,0.105,0.413,24.637,-0.58,0.771,0.415,34.92,55.92,17.23,-3.77,10.45,21.18,0.68,0.032,0.177,1.795,1.125,
612,24,2016,2.981,2.69,1.729,3.073,1.76,2.58,2.05,-34.94,-167.28,-1.56,8.15,0.0,30.123,-2.856,3.531,21.696,-7.734,0.252,0.577,0.146,0.418,14.753,0.83,0.49,1.747,41.57,65.36,25.81,2.02,8.78,14.14,0.7,0.049,0.227,0.0,1.516,
613,24,2017,-0.333,-0.22,-0.19,-0.344,-0.193,-1.05,-0.84,-82.16,-44.95,-0.46,8.64,0.47,28.523,-4.964,-0.451,16.32,-4.917,0.317,0.56,0.177,0.436,11.985,0.63,0.42,,44.63,63.71,27.23,8.15,8.18,13.41,0.71,0.053,0.164,0.0,1.427,
614,24,2018,6.262,3.89,3.579,6.462,3.643,5.25,4.19,-85.95,-59.22,1.33,8.85,0.72,29.375,2.323,6.828,21.589,5.149,0.262,0.584,0.153,0.412,15.396,3.23,0.524,0.891,39.9,54.78,21.11,6.23,9.15,17.29,0.71,0.041,0.1,4.285,0.659,
615,24,2019,9.795,7.31,5.84,10.097,5.946,12.17,9.42,-72.07,-146.47,4.58,7.32,2.04,28.26,9.091,9.329,26.072,10.589,0.223,0.609,0.136,0.387,17.691,0.48,0.626,0.579,34.92,45.66,18.07,7.33,10.45,20.2,0.72,0.036,0.087,0.955,0.45,
616,24,2020,1.957,1.25,1.19,2.018,1.213,3.93,2.89,16.07,87.13,0.02,6.16,2.6,21.831,0.072,2.091,25.542,9.436,0.187,0.607,0.114,0.388,12.43,1.15,0.569,3.091,37.02,46.83,19.28,9.47,9.86,18.93,0.78,0.041,0.101,141.16,0.517,
617,24,2021,-4.018,-3.27,-2.323,-4.152,-2.367,-4.4,-3.15,22.16,-134.05,-2.13,7.76,1.96,24.15,-6.454,-5.867,14.595,1.752,0.337,0.549,0.185,0.446,9.562,1.43,0.396,,47.9,63.81,29.35,13.44,7.62,12.44,0.76,0.061,0.094,0.0,0.844,
618,24,2022,11.542,7.08,6.52,11.929,6.641,14.65,10.39,-69.26,-209.82,5.55,8.77,1.88,29.197,10.398,10.041,25.959,13.58,0.226,0.581,0.131,0.416,18.957,0.87,0.649,0.652,35.06,45.39,20.66,10.33,10.41,17.67,0.71,0.04,0.052,0.498,0.276,
