,enterprise_id,year_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
154,6,21,2021,21.35,19.98,26.96,9.95,14.07,26.3,23.07,5.45,1.22,5.3,16.51,17.44,5.73,19.05,53.98,15.47,9.74,52.02,0.67,3.92
155,6,22,2022,11.87,11.47,17.06,6.11,9.14,16.79,14.34,3.0,0.64,3.02,9.4,9.94,10.06,22.39,25.36,8.76,5.12,27.6,1.13,6.19
156,6,23,2023,16.32,16.44,14.73,6.77,8.98,14.73,12.85,4.22,0.69,4.13,12.92,13.76,7.27,23.88,30.15,11.6,6.56,31.76,0.88,6.86
157,7,94,1994,10.83,11.7,10.4,1.21,1.21,13.06,3.79,1.05,0.0,1.04,3.57,5.62,17.79,0.0,0.0,0.0,0.0,0.0,0.0,8.07
158,7,95,1995,8.52,7.55,11.56,1.37,1.37,106.32,4.54,1.22,0.28,1.0,2.92,4.16,24.04,21.28,46.3,2.12,1.45,80.07,0.0,1.03
159,7,96,1996,10.44,10.44,6.75,0.82,0.82,0.0,4.17,0.92,0.27,0.61,3.08,6.74,14.84,23.66,21.8,1.27,0.9,120.47,0.0,-4.69
160,7,97,1997,,,0.0,1.75,1.75,0.0,47.7,1.79,0.0,1.87,45.95,-14.39,-6.95,-21.21,25.87,1.87,1.37,0.0,0.0,-11.62
161,7,98,1998,,,0.0,1.24,1.24,0.0,6.25,1.06,0.0,1.19,9.19,-30.81,-3.25,-36.29,16.1,1.25,0.96,0.0,0.0,-11.34
162,7,99,1999,,,0.0,2.1,2.1,0.0,29.41,1.64,0.0,2.12,17.71,-32.87,-3.04,-39.7,28.22,2.01,1.55,0.0,0.0,-19.75
163,7,0,2000,,,30.79,2.17,2.17,0.0,16.41,1.49,0.0,1.81,22.25,-18.33,-5.46,-34.56,31.06,1.95,1.47,0.0,0.0,-8.37
164,7,1,2001,4.78,6.32,5.81,1.37,1.37,12.08,4.01,1.04,0.21,0.94,2.96,4.89,20.45,11.07,16.5,1.73,1.3,0.0,0.0,9.22
165,7,2,2002,,337.45,0.0,1.52,1.52,0.0,31.47,1.35,6.33,1.42,8.46,178.28,0.56,12.72,21.52,1.84,1.44,0.0,0.0,-9.47
166,7,3,2003,,,0.0,0.9,0.9,0.0,0.0,0.82,0.0,1.06,-20.63,-3.2,-31.25,-20.67,30.24,0.71,0.59,0.0,0.0,-35.68
167,7,4,2004,,,0.0,2.14,2.14,0.0,17.49,1.47,0.0,1.91,8.97,-27.16,-3.68,-6.3,446.07,1.65,1.34,0.0,0.0,-5.26
168,7,5,2005,88.08,83.41,21.82,2.87,2.87,0.0,7.52,1.63,0.0,2.03,6.98,44.77,2.23,-3.94,0.0,2.45,1.93,0.0,0.0,-4.1
169,7,6,2006,76.5,55.74,22.5,3.98,3.98,0.0,9.1,2.31,0.0,2.25,9.05,56.71,1.76,-3.74,0.0,3.47,2.63,0.0,0.0,-0.23
170,7,7,2007,,83.74,0.0,1.92,8.18,0.0,7.78,1.78,0.0,2.43,12.61,34.28,2.92,-5.22,0.0,2.24,1.68,0.0,0.0,-5.12
171,7,8,2008,,,0.0,1.52,3.67,0.0,0.0,0.71,0.0,1.4,-6.99,-3.55,-28.17,-17.55,0.0,0.81,0.59,0.0,0.0,-43.89
172,7,9,2009,,,0.0,10.33,0.0,0.0,0.0,0.23,0.0,0.89,-7.07,-2.64,-37.88,-73.61,0.0,0.25,0.17,0.0,0.0,-100.09
173,7,10,2010,21.51,35.59,0.0,10.02,28.64,968.0,13.87,1.21,0.0,1.78,4.88,11.38,8.79,-14.88,0.0,1.21,0.8,0.0,0.0,0.11
174,7,11,2011,12.78,27.73,0.0,5.52,8.56,0.0,0.0,0.92,0.0,0.96,4.0,5.32,18.8,-18.92,0.0,1.15,0.71,0.0,0.0,-10.02
175,7,12,2012,8.18,7.1,174.19,2.37,2.99,30.34,10.49,0.61,0.0,0.61,8.11,22.46,4.45,-24.0,0.0,0.87,0.48,0.0,0.0,3.5
176,7,13,2013,,,0.0,3.18,0.0,0.0,0.0,0.33,0.0,0.51,-3.52,-2.64,-37.88,-29.33,0.0,0.45,0.22,0.0,0.0,-27.52
177,7,14,2014,,,0.0,5.16,0.0,0.0,0.0,0.55,0.0,0.71,11.11,36.57,2.73,-8.53,0.0,0.85,0.36,0.0,0.0,-8.27
178,7,15,2015,,,0.0,11.08,0.0,0.0,0.0,0.37,0.0,0.59,-180.22,-14.68,-6.81,0.0,0.0,0.71,0.27,0.0,0.0,-9.32
179,7,16,2016,,,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.93,-11.68,-7.66,-13.05,0.0,0.0,1.0,0.32,0.0,0.0,-14.17
180,7,17,2017,,,0.0,25.48,0.0,2268.0,116.91,2.19,0.0,2.49,-67.34,-36.77,-2.72,0.0,0.0,6.65,1.35,0.0,0.0,0.04
181,7,18,2018,,,0.0,16.69,146.86,0.0,790.77,1.86,0.0,1.93,38.74,86.02,1.16,0.0,0.0,11.35,1.31,0.0,0.0,-1.02
182,7,19,2019,57.69,56.28,0.0,14.65,24.71,0.0,576.88,3.03,0.0,2.88,30.03,41.34,2.42,0.0,0.0,24.4,2.47,0.0,0.0,-0.7
183,7,20,2020,152.87,103.29,0.0,18.98,23.05,186.42,104.23,7.63,0.0,7.85,72.98,113.39,0.88,0.0,0.0,46.17,6.29,0.0,0.0,0.51
184,7,21,2021,44.52,43.82,62.22,19.03,20.88,142.41,103.39,11.34,0.0,11.2,65.22,82.68,1.21,0.0,0.0,76.13,12.87,0.0,0.0,0.7
185,7,22,2022,55.99,55.88,58.64,23.17,25.23,54.92,50.23,10.76,0.0,10.39,40.98,46.11,2.17,0.0,1253.28,90.35,18.2,1002.38,0.0,1.85
186,7,23,2023,77.11,77.11,52.07,1.91,17.13,32.66,28.55,4.31,1.0,4.3,18.33,79.73,1.25,21.67,155.14,13.06,7.2,146.03,0.0,2.98
187,8,94,1994,17.69,19.78,20.5,5.67,5.67,30.34,15.67,5.0,0.0,5.03,11.31,12.35,8.1,0.0,52.71,13.55,16.04,87.02,0.0,3.36
188,8,95,1995,25.99,21.96,33.7,6.13,6.13,20.79,15.67,5.14,0.0,4.87,10.2,11.29,8.86,21.89,42.07,12.57,13.62,60.1,0.0,5.13
189,8,96,1996,31.57,33.65,31.85,9.43,9.43,27.74,21.89,8.9,0.0,8.38,18.88,20.97,4.77,21.59,62.89,20.47,20.54,78.63,0.0,3.87
190,8,97,1997,22.46,23.76,31.9,7.55,7.55,27.45,18.57,6.95,0.71,6.55,14.17,15.72,6.36,22.34,47.54,15.4,14.6,58.86,0.0,3.86
191,8,98,1998,23.01,21.41,20.94,6.53,6.53,28.85,16.46,6.33,1.53,5.97,13.37,15.05,6.64,16.96,41.61,12.95,11.69,51.48,0.0,3.68
192,8,99,1999,32.07,35.42,37.5,10.39,10.39,43.64,26.54,10.46,2.46,10.12,21.19,23.92,4.18,16.26,68.94,21.76,18.46,86.8,0.0,2.38
193,8,0,2000,58.88,65.93,81.71,20.22,20.22,84.0,60.24,20.21,4.39,18.76,40.04,45.38,2.2,15.95,122.34,40.29,34.71,158.09,0.0,1.26
194,8,1,2001,60.9,68.02,75.14,15.37,15.37,57.97,42.43,20.11,4.23,18.74,40.91,47.24,2.12,17.13,104.73,34.16,31.0,126.95,0.0,1.8
195,8,2,2002,54.8,48.82,63.63,11.31,11.31,58.91,41.35,15.24,3.15,14.12,31.54,37.02,2.7,16.85,79.32,24.29,23.73,94.97,0.0,1.76
196,8,3,2003,,177.07,0.0,3.41,17.25,35.08,24.79,10.1,12.05,11.01,22.92,27.56,3.63,16.62,81.55,14.98,17.5,65.64,0.0,2.55
197,8,4,2004,36.56,36.85,28.28,4.09,15.02,37.63,23.32,9.95,2.15,9.25,20.45,25.0,4.0,19.0,84.84,13.31,18.85,69.59,0.0,2.79
198,8,5,2005,35.44,30.52,40.24,4.1,15.7,35.86,22.9,8.03,1.46,7.6,17.28,20.54,4.87,22.06,71.67,10.35,16.04,61.05,0.0,2.92
199,8,6,2006,26.91,26.65,25.55,4.72,15.53,24.53,20.2,7.98,1.0,7.66,16.74,19.64,5.09,22.22,68.09,10.04,16.06,58.89,0.0,4.19
200,8,7,2007,27.54,21.09,22.6,4.2,20.34,19.49,15.08,5.7,0.75,5.77,13.65,16.25,6.15,23.32,50.15,7.31,11.4,41.06,0.0,5.24
201,8,8,2008,16.47,12.36,17.35,2.82,15.31,12.62,9.66,3.53,0.53,3.69,9.11,11.41,8.76,25.87,28.66,4.19,6.38,22.73,0.0,8.19
202,8,9,2009,15.32,15.32,13.19,2.97,9.98,11.68,10.37,4.14,0.89,4.07,9.2,10.98,9.11,23.13,30.64,4.59,6.93,23.57,0.0,8.79
203,8,10,2010,12.54,12.54,11.45,2.48,16.25,9.95,9.12,3.94,1.07,3.65,7.82,9.24,10.82,19.06,25.06,3.84,5.89,18.88,0.0,10.31
204,8,11,2011,11.46,11.46,11.34,2.14,4.93,10.17,9.15,3.52,1.37,3.13,6.79,7.96,12.56,16.68,20.8,3.28,5.03,15.94,0.0,10.18
205,8,12,2012,15.89,15.89,12.54,2.68,10.88,12.87,11.44,3.76,3.91,3.33,8.91,10.9,9.17,11.63,21.47,3.33,5.14,16.36,0.87,8.91
206,8,13,2013,15.62,15.62,13.79,3.42,26.83,13.13,11.53,3.93,2.09,3.92,9.46,11.16,8.96,13.85,23.23,4.11,6.02,19.26,1.67,7.93
207,8,14,2014,17.18,17.18,15.96,3.9,0.0,15.59,13.87,4.67,1.95,5.29,13.05,15.72,6.36,14.0,27.05,5.13,7.05,22.52,1.65,6.5
208,8,15,2015,23.77,23.77,15.35,4.7,0.0,15.43,13.7,6.11,1.96,6.22,14.27,18.75,5.33,16.46,33.97,6.71,8.9,26.98,1.53,6.56
209,8,16,2016,17.92,17.92,13.77,4.36,73.95,13.61,12.78,5.74,1.05,5.65,10.95,13.5,7.41,22.04,30.78,6.34,8.26,24.06,1.95,7.47
210,8,17,2017,14.28,14.28,11.52,3.61,22.27,11.46,10.65,4.8,0.74,4.54,8.33,10.02,9.98,25.78,23.91,5.15,6.74,18.86,2.74,8.91
211,8,18,2018,64.65,64.65,12.75,4.98,67.12,12.16,11.44,5.59,3.81,5.22,9.28,10.94,9.14,23.26,28.16,5.56,7.33,19.51,2.65,8.37
212,8,19,2019,15.43,15.43,12.52,9.81,0.0,12.26,11.46,5.45,1.03,5.36,9.87,11.63,8.6,21.59,27.37,6.09,7.46,19.28,2.71,8.61
213,8,20,2020,18.72,18.72,16.95,14.74,0.0,17.21,16.04,6.28,1.64,7.0,12.95,15.69,6.37,17.1,30.03,7.57,8.36,21.8,2.41,5.98
214,8,21,2021,18.68,18.68,13.69,14.13,0.0,13.72,12.92,5.34,2.29,6.11,11.95,16.53,6.05,14.46,26.12,7.4,7.25,18.77,2.78,7.44
215,8,22,2022,21.88,17.87,17.92,18.75,0.0,15.38,13.92,4.96,4.07,5.81,13.36,19.1,5.24,11.13,22.55,7.15,6.17,16.08,3.13,6.67
216,8,23,2023,21.69,21.69,19.02,38.31,0.0,16.17,14.62,5.4,6.34,6.45,13.96,19.41,5.15,9.34,23.6,8.54,6.42,16.75,2.95,6.26
217,9,97,1997,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,9,98,1998,,,0.0,50.2,50.2,0.0,0.0,8.97,0.0,9.45,-51.24,-45.5,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.48
219,9,99,1999,,,0.0,121.68,0.0,0.0,535.42,25.99,0.0,27.93,-396.22,-179.26,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.02
220,9,0,2000,,,0.0,97.59,0.0,0.0,0.0,15.16,0.0,16.5,-88.07,-48.42,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,-1.44
221,9,1,2001,,,0.0,0.0,0.0,0.0,0.0,1.97,0.0,2.39,-11.59,-6.77,-14.77,0.0,0.0,0.0,0.0,0.0,0.0,-4.77
222,9,2,2002,,,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.67,-42.92,-13.46,-7.43,97.65,0.0,0.0,0.0,0.0,0.0,-4.21
223,9,3,2003,,,315.0,0.0,0.0,52.47,41.07,1.82,0.0,2.11,111.54,-1079.03,-0.09,-2.73,0.0,0.0,0.0,0.0,0.0,1.84
224,9,4,2004,657.75,154.76,138.47,0.0,0.0,64.17,55.98,4.19,0.0,4.14,88.9,128.87,0.78,-0.57,0.0,0.0,0.0,0.0,0.0,1.63
225,9,5,2005,31.64,30.76,34.61,0.0,0.0,39.54,33.05,2.72,0.0,2.63,33.87,39.44,2.54,0.36,0.0,0.0,0.0,0.0,0.0,2.63
226,9,6,2006,56.13,60.45,26.49,78.6,235.8,38.02,27.41,2.37,0.0,2.25,29.8,36.73,2.72,1.19,0.0,0.0,5.16,624.49,0.0,2.7
227,9,7,2007,85.78,89.68,21.45,37.94,68.03,34.61,23.77,1.56,0.0,1.45,23.61,34.25,2.92,2.26,0.0,0.0,3.39,206.36,0.0,2.97
228,9,8,2008,82.71,82.71,25.88,32.17,39.59,33.32,27.9,2.65,1.55,2.48,37.42,49.91,2.0,21.61,0.0,0.0,5.96,196.96,0.0,3.06
229,9,9,2009,34.19,36.11,12.51,8.22,9.82,16.23,13.08,1.16,1.24,0.97,14.82,19.2,5.21,23.83,0.0,0.0,2.61,65.25,0.0,6.21
230,9,10,2010,65.94,67.94,18.28,11.36,17.29,20.38,18.03,2.43,2.7,2.19,34.08,44.86,2.23,22.26,3104.17,2307.81,5.37,82.86,0.0,4.89
231,9,11,2011,70.87,70.87,21.69,11.83,16.39,32.61,23.5,2.4,2.48,2.14,34.72,47.56,2.1,22.15,221.44,112.99,5.63,78.03,0.0,3.1
232,9,12,2012,125.43,125.43,22.08,10.16,15.29,38.13,20.46,1.66,5.11,1.47,33.91,70.67,1.42,22.63,147.15,45.4,4.1,59.72,0.0,2.66
233,9,13,2013,,,31.13,13.91,23.19,285.08,27.21,1.86,0.0,1.74,38.02,167.1,0.6,20.29,202.26,41.52,4.56,85.87,0.0,0.35
234,9,14,2014,664.65,664.65,40.36,18.78,28.4,91.47,33.85,2.49,32.03,2.36,45.07,271.68,0.37,21.19,304.53,47.06,5.66,120.43,0.0,1.11
235,9,15,2015,,,23.34,13.44,21.67,73.54,20.97,1.61,0.0,1.57,28.77,1407.94,0.07,21.53,283.77,28.24,3.53,85.54,0.0,1.35
236,9,16,2016,536.42,536.42,53.56,23.78,36.89,48.49,26.78,3.01,17.12,2.92,37.64,154.27,0.65,20.97,600.3,49.53,6.22,138.58,0.0,2.09
237,9,17,2017,153.03,153.03,36.4,18.55,24.43,38.61,21.1,2.67,3.56,2.55,27.77,79.28,1.26,21.28,472.93,42.98,5.51,110.88,0.0,2.63
238,9,18,2018,189.85,189.85,65.92,20.42,51.52,89.96,31.39,3.24,4.47,3.22,35.52,123.11,0.81,20.99,556.36,51.56,6.84,148.82,0.0,1.13
239,9,19,2019,74.58,74.58,42.62,16.93,29.62,43.41,24.45,3.22,1.62,3.13,26.03,57.53,1.74,21.2,377.55,49.84,6.97,135.54,0.0,2.35
240,9,20,2020,80.27,82.2,41.06,14.83,21.27,43.01,24.18,3.32,1.73,3.31,24.85,59.61,1.68,21.39,301.1,45.12,6.85,124.46,0.0,2.35
241,9,21,2021,77.84,86.53,35.29,17.54,22.32,64.06,25.14,4.3,2.07,4.24,32.07,63.44,1.58,21.02,322.1,58.53,9.57,167.16,0.0,1.58
242,9,22,2022,51.46,83.53,63.15,12.28,13.81,0.0,37.05,3.65,1.95,3.66,23.09,42.98,2.33,20.73,192.95,40.9,7.5,192.45,0.0,-0.87
243,9,23,2023,,84.76,0.0,5.89,6.84,0.0,18.31,1.67,3.34,1.81,24.26,-260.69,-0.38,20.95,94.17,15.03,3.01,112.79,0.0,-1.96
244,10,96,1996,18.0,18.16,0.0,7.93,7.93,84.38,32.14,2.58,0.0,2.57,10.67,11.35,8.81,0.0,0.0,0.0,0.0,0.0,0.0,1.17
245,10,97,1997,17.72,18.2,0.0,5.84,5.84,673.33,44.23,2.9,0.0,2.73,10.44,11.09,9.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16
246,10,98,1998,16.91,17.49,0.0,11.49,11.49,0.0,0.0,6.17,0.0,6.1,22.42,24.16,4.14,0.0,0.0,0.0,0.0,0.0,0.0,-1.15
247,10,99,1999,22.5,24.31,0.0,9.04,9.04,0.0,0.0,1.79,0.0,1.9,12.06,16.69,5.99,0.0,0.0,0.0,0.0,0.0,0.0,-3.37
248,10,0,2000,63.74,91.38,0.0,25.61,26.48,0.0,135.68,4.3,0.0,4.43,41.47,62.14,1.61,0.0,0.0,0.0,0.0,0.0,0.0,-0.46
249,10,1,2001,30.26,30.26,0.0,10.86,11.07,197.43,57.09,4.89,0.0,4.8,18.68,21.21,4.71,-0.32,0.0,0.0,0.0,0.0,0.0,0.51
250,10,2,2002,,,0.0,7.27,7.38,0.0,0.0,4.92,0.0,5.28,-20.4,-15.31,-6.53,-2.95,0.0,0.0,0.0,0.0,0.0,-6.53
251,10,3,2003,,,0.0,3.01,3.04,0.0,0.0,1.94,0.0,2.18,59.34,-45.43,-2.2,-10.25,0.0,0.0,0.0,0.0,0.0,-4.87
252,10,4,2004,,,17.33,6.9,6.99,17.35,14.92,4.92,0.0,4.82,522.13,-57.01,-1.75,-3.32,0.0,0.0,0.0,0.0,0.0,5.56
253,10,5,2005,24.03,24.43,166.14,4.13,4.23,32.49,22.79,2.32,0.0,2.15,11.45,14.22,7.03,-3.26,131.7,5.53,3.85,20.11,0.0,3.07
254,10,6,2006,26.52,26.52,13.52,4.8,4.87,14.37,12.91,3.63,0.0,2.64,12.37,14.86,6.73,-1.19,124.11,6.92,4.88,21.54,0.0,7.78
255,10,7,2007,16.84,17.37,24.32,4.13,4.16,25.35,21.69,2.98,0.0,2.16,8.13,8.95,11.17,2.96,85.3,6.91,4.79,23.89,0.0,4.74
256,10,8,2008,15.32,15.76,27.84,4.9,5.37,20.12,14.98,2.79,0.0,2.32,9.3,10.74,9.31,88.37,65.64,6.34,4.3,23.19,0.0,5.58
257,10,9,2009,17.23,17.23,782.33,2.91,3.16,262.86,19.71,1.87,0.35,1.71,10.54,14.04,7.12,26.27,32.58,3.4,2.28,15.92,1.82,0.36
258,10,10,2010,,,0.0,5.69,6.22,0.0,104.6,6.51,0.0,6.29,471.65,-83.36,-1.2,3.38,71.67,6.09,4.25,34.67,0.66,-0.06
259,10,11,2011,16.11,16.11,17.05,4.56,4.83,20.31,17.53,3.65,0.0,2.52,8.03,8.99,11.12,3.06,61.7,6.86,4.68,34.05,0.6,6.41
260,10,12,2012,12.33,12.33,7.41,3.81,3.99,10.23,8.74,3.2,0.0,2.02,6.33,6.97,14.35,4.32,33.71,6.96,4.55,26.5,1.16,13.47
261,10,13,2013,17.91,17.91,57.49,4.91,5.11,39.12,29.13,4.33,0.0,3.72,13.11,15.22,6.57,4.11,29.67,6.86,4.85,29.91,1.17,2.62
262,10,14,2014,29.08,29.08,45.49,4.36,7.29,35.13,27.98,5.62,0.0,5.35,23.15,28.53,3.51,3.45,35.2,8.42,6.33,40.73,0.76,2.78
263,10,15,2015,32.9,32.9,65.75,5.04,8.54,59.27,38.38,6.72,1.35,6.34,25.52,30.92,3.23,22.64,41.94,9.59,7.88,50.25,0.76,1.75
264,10,16,2016,26.2,26.2,24.06,4.16,6.94,22.01,17.96,5.79,0.0,5.36,18.95,22.75,4.4,-4.43,35.6,7.84,6.94,42.52,0.86,4.74
265,10,17,2017,29.3,29.3,38.16,4.66,12.62,34.01,27.38,6.63,19.93,6.56,22.32,27.1,3.69,3.58,42.01,8.73,8.35,49.0,1.06,2.93
266,10,18,2018,30.3,30.3,46.85,5.83,12.38,42.91,34.45,6.99,1.63,6.89,22.37,26.35,3.8,20.3,50.94,10.33,10.48,60.9,0.75,2.33
267,10,19,2019,22.56,22.56,24.16,4.95,9.61,23.74,19.03,5.34,1.06,5.19,16.75,19.14,5.22,22.59,40.28,8.43,8.75,45.66,1.1,4.28
268,10,20,2020,42.88,42.88,43.71,8.88,16.1,46.51,33.93,9.41,2.16,9.23,33.56,38.93,2.57,21.49,63.26,13.91,14.36,72.17,1.19,2.14
269,10,21,2021,46.88,46.88,62.93,12.04,20.39,45.94,36.0,11.92,2.19,11.65,35.8,40.13,2.49,21.34,84.52,18.47,19.57,94.58,0.59,2.17
270,10,22,2022,49.28,49.28,27.76,27.97,61.23,29.28,26.74,15.58,1.97,15.13,38.93,41.64,2.4,21.34,119.66,28.8,29.37,112.76,0.5,3.49
271,10,23,2023,35.65,35.65,26.73,23.1,59.64,27.97,23.63,9.47,1.35,9.24,27.56,30.03,3.33,22.42,66.66,18.45,16.6,59.02,1.2,3.52
272,11,8,2008,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,11,9,2009,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,11,10,2010,,,0.0,3.4,15.91,40.54,23.62,2.21,0.0,2.46,18.2,89.22,1.12,0.0,0.0,0.0,0.0,0.0,0.0,2.29
275,11,11,2011,14.6,13.67,0.0,3.93,7.79,14.09,11.91,2.9,0.0,2.67,9.34,12.72,7.86,0.0,0.0,0.0,0.0,0.0,0.0,7.28
276,11,12,2012,15.42,14.79,0.0,4.14,6.25,13.86,11.72,3.64,0.0,3.2,10.38,13.27,7.54,0.0,0.0,0.0,0.0,0.0,1.04,7.39
277,11,13,2013,14.68,14.56,15.62,3.35,4.46,18.27,11.92,3.49,0.0,2.97,9.48,11.99,8.34,0.0,0.0,0.0,0.0,0.0,1.7,5.57
278,11,14,2014,20.74,20.67,21.22,3.92,5.65,23.55,15.86,4.54,0.64,4.1,13.65,18.13,5.52,23.48,0.0,0.0,0.0,0.0,1.76,4.29
279,11,15,2015,87.12,52.78,27.17,6.76,0.0,30.06,19.6,5.39,2.48,6.05,23.99,57.17,1.75,22.43,0.0,0.0,0.0,0.0,1.31,3.49
280,11,16,2016,25.39,22.61,18.39,7.22,0.0,20.06,14.93,5.07,1.02,5.29,13.77,21.75,4.6,22.48,0.0,0.0,0.0,0.0,1.26,5.07
281,11,17,2017,,,39.72,3.59,0.0,24.26,19.12,4.93,0.0,6.14,32.28,-155.84,-0.64,22.26,0.0,0.0,0.0,0.0,1.14,3.96
282,11,18,2018,65.65,51.96,20.85,5.32,0.0,20.27,16.96,6.3,1.26,6.64,16.69,51.39,1.95,22.24,186.47,15.16,14.68,62.08,1.55,5.08
283,11,19,2019,7.88,7.71,14.41,3.42,0.0,11.71,10.87,4.63,0.16,5.01,11.28,20.18,4.96,24.09,50.65,9.44,10.22,38.37,3.13,9.04
284,11,20,2020,45.66,39.2,18.04,4.67,0.0,13.28,12.69,5.44,1.02,6.39,15.23,39.33,2.54,24.37,56.74,10.11,10.9,36.12,3.62,7.95
285,11,21,2021,55.37,54.57,16.06,5.96,0.0,12.72,12.23,6.18,1.69,7.36,15.8,41.65,2.4,24.88,61.88,10.09,10.97,32.49,3.72,8.15
286,11,22,2022,35.53,35.25,20.18,8.8,0.0,17.17,16.61,8.33,1.24,9.0,16.82,28.57,3.5,24.12,73.23,12.67,13.54,37.15,2.71,6.07
287,11,23,2023,17.76,17.44,13.58,8.65,0.0,12.22,11.91,6.0,0.87,6.73,11.67,15.78,6.34,25.76,45.94,9.5,9.58,24.6,3.49,8.3
288,13,94,1994,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,13,95,1995,18.27,15.5,0.0,4.81,4.81,95.41,20.25,1.81,0.0,1.82,8.64,11.12,8.99,0.0,0.0,0.0,0.0,0.0,3.99,1.05
290,13,96,1996,34.04,19.54,0.0,6.26,6.32,114.66,30.23,2.34,0.0,2.37,13.26,17.04,5.87,0.0,0.0,0.0,0.0,0.0,3.03,0.86
291,13,97,1997,23.02,22.1,0.0,7.44,7.54,169.15,32.14,2.76,0.0,2.73,11.66,14.1,7.09,0.0,0.0,0.0,0.0,0.0,2.29,0.57
292,13,98,1998,27.21,27.21,0.0,9.36,9.72,0.0,43.98,3.83,0.0,3.82,14.62,17.39,5.75,0.0,0.0,0.0,0.0,0.0,2.09,-0.02
293,13,99,1999,29.17,33.76,0.0,3.81,4.91,37.32,22.16,6.7,0.0,3.38,11.78,15.76,6.35,0.0,0.0,0.0,0.0,0.0,1.84,4.87
294,13,0,2000,63.12,63.28,60.03,7.04,11.04,112.87,33.77,4.74,0.0,4.6,15.48,20.31,4.92,0.0,0.0,0.0,0.0,0.0,1.84,0.88
295,13,1,2001,34.4,27.99,39.62,9.54,13.83,99.56,37.33,4.82,0.0,4.61,17.01,20.98,4.77,0.0,0.0,0.0,0.0,0.0,1.46,0.96
296,13,2,2002,27.06,17.64,44.81,8.49,11.81,45.09,25.11,4.76,0.0,4.56,14.97,18.07,5.53,-1.48,0.0,0.0,0.0,0.0,1.5,2.14
297,13,3,2003,21.49,22.93,19.5,5.4,7.21,17.48,12.64,3.42,1.52,3.18,11.43,14.17,7.06,15.14,29.05,6.07,3.22,0.0,1.99,5.79
298,13,4,2004,26.51,27.8,32.69,6.22,7.96,38.45,23.82,4.26,3.04,4.03,14.35,18.98,5.27,9.17,17.63,6.85,3.82,0.0,1.5,2.55
299,13,5,2005,16.7,18.39,16.11,4.15,5.27,16.24,12.65,2.85,0.0,2.61,9.62,12.3,8.13,-3.2,4.52,4.62,2.62,0.0,2.3,6.27
300,13,6,2006,16.97,17.47,15.28,5.74,7.17,13.47,11.85,3.34,5.88,3.16,9.66,11.63,8.6,4.29,6.66,6.49,3.74,65.81,2.11,7.6
301,13,7,2007,14.0,14.91,12.23,5.36,7.39,13.32,11.0,3.2,1.39,2.88,7.97,9.28,10.78,13.86,6.15,5.93,3.53,34.63,2.63,7.74
302,13,8,2008,11.7,14.05,10.65,4.22,0.0,11.21,8.7,2.21,0.8,2.47,7.33,9.01,11.1,22.58,4.57,4.49,2.62,21.53,4.09,9.35
303,13,9,2009,9.93,9.93,9.77,3.73,0.0,12.89,6.93,1.92,0.48,1.81,4.54,5.73,17.45,25.27,5.61,5.57,3.19,24.05,4.63,7.92
304,13,10,2010,9.1,9.6,8.79,3.3,0.0,6.75,5.84,2.09,0.41,2.08,4.9,5.77,17.33,28.16,5.39,5.32,3.03,18.2,4.45,14.91
305,13,11,2011,8.18,8.16,6.85,2.8,55.0,7.75,6.17,1.98,0.37,1.86,4.19,5.15,19.42,29.79,5.02,4.72,2.76,14.29,5.22,13.06
306,13,12,2012,6.39,7.3,6.29,2.57,24.95,9.71,8.1,1.89,0.35,1.73,3.78,4.53,22.08,30.15,4.68,4.24,2.54,11.61,5.83,10.9
307,13,13,2013,9.51,9.84,10.1,2.48,0.0,25.5,8.55,2.12,0.88,2.18,5.7,7.46,13.4,21.17,4.36,3.74,2.32,11.68,6.03,3.95
308,13,14,2014,28.73,28.99,13.81,3.21,0.0,13.75,9.93,2.85,0.0,2.87,8.89,19.73,5.07,4.98,6.05,4.2,2.7,13.96,4.72,7.16
