,enterprise_id,year_id,years,net_income_from_continuing_operations,"cash_flow_depreciation,_depletion_and_amortization",change_in_receivables,change_in_inventory,change_in_prepaid_assets,change_in_payables_and_accrued_expense,change_in_other_working_capital,change_in_working_capital,deferred_tax,stock_based_compensation,asset_impairment_charge,cash_from_discontinued_operating_activities,cash_flow_from_others,cash_flow_from_operations,"purchase_of_property,_plant,_equipment","sale_of_property,_plant,_equipment",purchase_of_business,sale_of_business,purchase_of_investment,sale_of_investment,net_intangibles_purchase_and_sale,cash_from_discontinued_investing_activities,cash_from_other_investing_activities,cash_flow_from_investing,issuance_of_stock,repurchase_of_stock,net_issuance_of_preferred_stock,issuance_of_debt,payments_of_debt,net_issuance_of_debt,cash_flow_for_dividends,cash_flow_for_lease_financing,other_financing,cash_flow_from_financing,beginning_cash_position,effect_of_exchange_rate_changes,net_change_in_cash,ending_cash_position,capital_expenditure,free_cash_flow
69,3,19,2019,2368.0,3278.0,-190.0,-514.0,23.0,533.0,0.0,-148.0,0.0,477.0,0.0,0.0,325.0,6300.0,-1394.0,0.0,-54.0,48.0,-131.0,73.0,0.0,0.0,102.0,-1356.0,0.0,-238.0,0.0,4009.0,-12459.0,-8450.0,-1974.0,0.0,271.0,-10391.0,9407.0,-116.0,-5563.0,3844.0,-1394.0,4906.0
70,3,20,2020,3687.0,3014.0,-275.0,-593.0,-138.0,-325.0,0.0,-1331.0,0.0,519.0,0.0,0.0,247.0,6136.0,-1638.0,0.0,-170.0,48.0,-103.0,21.0,0.0,0.0,27.0,-1815.0,0.0,-718.0,0.0,1842.0,-3441.0,-1599.0,-2270.0,0.0,298.0,-4289.0,3844.0,-16.0,16.0,3860.0,-1638.0,4498.0
71,3,21,2021,4495.0,3327.0,-924.0,-493.0,-627.0,1152.0,0.0,-892.0,0.0,546.0,0.0,0.0,425.0,7901.0,-2177.0,0.0,-42.0,58.0,-83.0,10.0,0.0,0.0,19.0,-2215.0,0.0,-403.0,0.0,1283.0,-1333.0,-50.0,-2560.0,0.0,234.0,-2779.0,3860.0,71.0,2978.0,6838.0,-2177.0,5724.0
72,3,22,2022,7071.0,3538.0,-383.0,-456.0,-312.0,380.0,0.0,-771.0,0.0,640.0,0.0,0.0,55.0,10533.0,-1885.0,0.0,-187.0,134.0,-173.0,77.0,0.0,0.0,26.0,-2008.0,0.0,-2299.0,0.0,4.0,-252.0,-248.0,-3202.0,0.0,255.0,-5494.0,6838.0,-70.0,2961.0,9799.0,-1885.0,8648.0
73,3,23,2023,6933.0,3267.0,-68.0,-1413.0,-75.0,37.0,0.0,-1519.0,0.0,685.0,0.0,0.0,215.0,9581.0,-1777.0,0.0,0.0,48.0,-185.0,152.0,0.0,0.0,22.0,-1740.0,0.0,-3795.0,0.0,54.0,-753.0,-699.0,-3309.0,0.0,167.0,-7636.0,9799.0,-122.0,83.0,9882.0,-1777.0,7804.0
74,4,1,2001,1057.403,414.072,-186.304,0.0,0.0,138.057,1001.634,953.387,-299.647,0.0,0.0,0.0,155.399,2280.614,-377.93,22.778,0.0,0.0,-326.086,427.561,0.0,0.0,-157.0,-410.677,1791.444,0.0,0.0,15.365,0.0,15.365,0.0,0.0,-2973.775,-1166.966,1270.516,-93.404,609.567,1880.083,-377.93,1902.684
75,4,2,2002,244.895,285.361,207.24,0.0,0.0,152.416,-395.218,-35.562,-138.74,54.73,0.0,0.0,679.626,1090.31,-262.831,68.309,-69.743,0.0,0.0,16.233,0.0,0.0,0.0,-248.032,123.644,-560.718,0.0,373.028,-503.853,-130.825,0.0,0.0,-873.784,-1441.683,1880.083,36.298,-563.107,1316.976,-262.831,827.479
76,4,3,2003,498.238,237.205,23.444,0.0,0.0,26.672,129.842,179.958,53.781,51.62,0.0,0.0,523.543,1544.345,-211.565,18.768,-19.833,0.0,0.0,103.79,0.0,0.0,0.0,-108.84,256.084,-560.414,0.0,118.984,-141.402,-22.418,0.0,0.0,-196.118,-522.866,1316.976,102.546,1015.185,2332.161,-211.565,1332.78
77,4,4,2004,690.828,257.08,-182.998,0.0,0.0,-65.486,444.263,195.779,92.864,60.49,0.0,0.0,458.908,1755.949,-281.986,11.026,-31.662,0.0,-1046.66,421.003,0.0,0.0,31.662,-896.617,2741.474,-3459.934,0.0,97.65,-119.549,-21.899,0.0,0.0,52.674,-687.685,2332.161,49.15,220.797,2552.958,-281.986,1473.963
78,4,5,2005,940.474,282.073,-653.251,0.0,0.0,270.499,432.935,50.183,63.139,0.0,0.0,0.0,551.212,1887.081,-317.772,6.318,0.0,0.0,-1019.317,944.484,0.0,0.0,-188.469,-574.756,298.707,-1625.097,0.0,0.0,-12.615,-12.615,0.0,0.0,-38.453,-1377.458,2552.958,-3.835,-68.968,2483.99,-317.772,1569.309
79,4,6,2006,973.329,320.61,309.684,0.0,0.0,48.157,526.951,884.792,-223.637,0.0,0.0,0.0,712.895,2667.989,-306.174,13.951,0.0,0.0,-401.181,657.629,0.0,0.0,-216.725,-252.5,436.918,-2087.027,0.0,0.0,-18.702,-18.702,-267.973,0.0,2.317,-1934.467,2483.99,101.976,582.998,3066.988,-306.174,2361.815
80,4,7,2007,1243.148,444.499,-7.476,0.0,0.0,107.533,152.233,252.29,-107.673,0.0,0.0,0.0,798.301,2630.565,-364.371,14.549,0.0,0.0,-693.733,885.463,0.0,0.0,-192.356,-350.448,488.25,-2307.947,0.0,0.0,-25.869,-25.869,-293.059,0.0,10.919,-2127.706,3066.988,94.997,247.408,3314.396,-364.371,2266.194
81,4,8,2008,1691.751,491.421,-762.241,0.0,0.0,622.82,-32.552,-171.973,-89.952,377.37,0.0,0.0,504.631,2803.248,-320.368,10.839,-298.11,1.798,-27.694,309.541,0.0,0.0,0.0,-323.994,440.967,-2261.234,0.0,125.057,-143.042,-17.985,-333.685,0.0,10.42,-2161.517,3314.396,-29.373,288.364,3602.76,-320.368,2482.88
82,4,9,2009,1938.146,498.591,982.062,0.0,0.0,-568.884,-411.76,1.418,-62.979,452.82,0.0,0.0,332.206,3160.202,-243.455,4.665,-29.487,2.163,-1.782,22.722,0.0,0.0,0.0,-245.174,404.71,-1855.384,0.0,51.97,-58.939,-6.969,-378.446,0.0,-14.214,-1850.303,3602.76,-125.823,938.902,4541.662,-243.455,2916.747
83,4,10,2010,2060.459,474.688,-377.233,0.0,0.0,314.449,89.564,26.78,58.729,425.82,0.0,0.0,45.144,3091.62,-238.215,3.792,-41.075,0.0,-13.528,15.261,0.0,0.0,0.0,-273.765,437.025,-2070.875,0.0,0.687,0.0,0.687,-824.148,0.0,28.285,-2429.026,4541.662,-92.199,296.63,4838.292,-238.215,2853.405
84,4,11,2011,2553.24,513.256,-620.481,0.0,0.0,692.049,-32.714,38.854,-196.395,450.14,0.0,0.0,82.644,3441.739,-403.714,6.755,-306.187,0.0,-11.173,10.932,0.0,0.0,0.0,-703.387,557.366,-2171.877,0.0,0.0,-1.608,-1.608,-643.642,0.0,138.257,-2121.504,4838.292,245.938,862.786,5701.078,-403.714,3038.025
85,4,12,2012,2824.933,593.545,-128.459,0.0,0.0,421.113,43.294,335.948,56.981,538.09,0.0,0.0,-92.645,4256.852,-371.974,5.977,-174.383,0.0,-7.554,12.549,0.0,0.0,0.0,-535.385,454.387,-2098.841,0.0,0.131,-6.399,-6.268,-950.857,0.0,42.724,-2558.855,5701.078,-223.164,939.448,6640.526,-371.974,3884.878
86,4,13,2013,3554.519,593.028,-309.694,0.0,0.0,-177.773,-401.071,-888.538,-209.674,615.88,0.0,0.0,-362.087,3303.128,-369.593,17.366,-803.988,0.0,0.0,0.0,0.0,0.0,0.0,-1156.215,515.812,-2544.352,0.0,0.088,-0.034,0.054,-1121.738,0.0,84.595,-3065.629,6640.526,-89.925,-1008.641,5631.885,-369.593,2933.535
87,4,14,2014,3175.958,620.743,-704.532,0.0,0.0,42.768,-332.996,-994.76,-74.092,671.3,0.0,0.0,86.936,3486.085,-321.87,5.526,-740.067,0.0,0.0,0.0,0.0,0.0,0.0,-1056.411,558.497,-2559.434,0.0,0.543,0.0,0.543,-1254.916,0.0,89.894,-3165.416,5631.885,25.162,-710.58,4921.305,-321.87,3164.215
88,4,15,2015,3273.789,645.923,-427.125,0.0,0.0,889.159,-253.309,208.725,-459.109,680.33,0.0,0.0,-173.495,4176.163,-395.017,5.784,-791.704,10.553,0.0,10.553,0.0,0.0,-10.553,-1170.384,554.149,-2452.989,0.0,0.701,0.0,0.701,-1353.471,0.0,-34.712,-3286.322,4921.305,-279.996,-560.539,4360.766,-395.017,3781.146
89,4,16,2016,4349.603,729.052,-370.068,0.0,0.0,299.674,-262.448,-332.842,65.94,758.18,0.0,0.0,-902.533,4667.4,-496.566,4.22,-932.542,814.538,0.0,0.0,0.0,0.0,0.0,-610.35,591.357,-2604.989,0.0,0.0,-1.059,-1.059,-1438.138,0.0,-36.389,-3489.218,4360.766,-22.989,544.843,4905.609,-496.566,4170.834
90,4,17,2017,3634.932,801.789,-73.322,0.0,0.0,71.708,-442.453,-444.067,-364.133,795.24,0.0,0.0,549.278,4973.039,-515.919,10.263,-1728.223,0.0,0.0,0.0,0.0,0.0,0.0,-2233.879,676.045,-2649.051,0.0,0.0,-2.12,-2.12,-1567.578,0.0,-17.531,-3560.235,4905.609,42.326,-778.749,4126.86,-515.919,4457.12
91,4,18,2018,4214.594,926.776,-710.804,0.0,0.0,662.378,-144.77,-193.196,94.0,976.91,0.0,0.0,7.607,6026.691,-619.187,6.932,-657.546,20.197,0.0,0.0,0.0,0.0,0.0,-1249.604,753.146,-2639.094,0.0,0.0,-4.195,-4.195,-1708.724,0.0,-110.161,-3709.028,4126.86,-133.559,934.5,5061.36,-619.187,5407.504
92,4,19,2019,4846.241,892.76,-526.297,0.0,0.0,401.2,103.678,-21.419,-96.36,1093.25,0.0,0.0,-87.519,6626.953,-599.009,0.0,-1193.071,27.951,0.0,0.0,0.0,0.0,8.553,-1755.576,848.445,-2691.114,0.0,0.0,-4.772,-4.772,-1864.353,0.0,-55.377,-3767.171,5061.36,-38.713,1065.493,6126.853,-599.009,6027.944
93,4,20,2020,5185.313,1773.124,721.5,0.0,0.0,-312.329,-277.346,131.825,170.951,1197.81,0.0,0.0,-243.871,8215.152,-599.132,0.0,-1531.599,230.393,0.0,0.0,0.0,0.0,5.819,-1894.519,955.308,-2915.847,0.0,0.0,-6.719,-6.719,-2037.733,0.0,-44.101,-4049.092,6126.853,16.936,2288.477,8415.33,-599.132,7616.02
94,4,21,2021,5990.545,1891.242,-1471.613,0.0,0.0,2382.277,-878.335,32.329,60.93,1342.95,0.0,0.0,-342.848,8975.148,-580.132,0.0,-4171.123,413.553,0.0,0.0,0.0,0.0,27.936,-4309.766,1065.775,-3703.124,0.0,0.0,-7.798,-7.798,-2236.094,0.0,-45.096,-4926.337,8415.33,13.799,-247.156,8168.174,-580.132,8395.016
95,4,22,2022,6988.96,2088.216,-2411.735,0.0,0.0,2119.661,-514.493,-806.567,-213.294,1679.79,0.0,0.0,-195.976,9541.129,-717.998,0.0,-3555.211,0.0,0.0,0.0,0.0,0.0,12.58,-4260.629,1349.064,-4116.378,0.0,0.0,-16.453,-16.453,-2457.306,0.0,-69.953,-5311.026,8168.174,-247.815,-278.341,7889.833,-717.998,8823.131
96,4,23,2023,7003.53,2281.085,87.669,0.0,0.0,-319.879,-953.153,-1185.363,-268.953,1913.05,0.0,0.0,-219.081,9524.268,-528.172,0.0,-2530.863,424.387,0.0,0.0,0.0,0.0,12.178,-2622.47,1501.069,-4330.403,0.0,93.258,0.0,93.258,-2827.394,0.0,-81.856,-5645.326,7889.833,-101.273,1155.199,9045.032,-528.172,8996.096
97,5,94,1994,42.007,49.841,-3.239,1.028,0.0,5.473,29.132,32.394,-10.993,0.0,0.0,0.0,29.835,143.084,-25.508,0.0,0.0,0.0,-754.767,722.759,0.0,0.0,-28.188,-85.704,15.376,-25.533,0.0,0.0,0.0,0.0,-8.523,0.0,-1.113,-19.793,108.069,-0.516,37.071,145.14,-25.508,117.576
98,5,95,1995,15.337,57.794,-17.648,0.962,0.0,11.979,40.326,35.619,-11.663,0.0,0.0,0.0,58.649,155.736,-32.7,0.0,0.0,0.0,-1766.916,1724.612,0.0,0.0,-43.366,-118.37,47.18,-10.283,0.0,0.0,0.0,0.0,-9.906,0.0,-0.526,26.465,141.586,-1.297,62.534,204.12,-32.7,123.036
99,5,96,1996,93.485,60.435,-24.548,2.496,0.0,-7.032,2.757,-26.327,-7.167,0.0,0.0,0.0,57.33,177.756,-34.071,0.0,0.0,0.0,-2614.349,2403.631,0.0,0.0,-111.879,-356.668,70.367,-17.849,0.0,0.0,0.0,0.0,-12.31,0.0,-3.342,36.866,200.529,0.01,-142.036,58.493,-34.071,143.685
100,5,97,1997,153.277,55.621,8.556,0.0,0.0,8.534,16.387,33.477,-9.42,0.0,0.0,0.0,-34.841,198.114,-45.869,0.0,0.0,0.0,-2363.993,2363.793,0.0,0.0,-0.796,-46.865,39.87,-126.778,0.0,0.0,0.0,0.0,-14.586,0.0,0.0,-101.494,58.493,2.497,52.252,110.745,-45.869,152.245
101,5,98,1998,186.837,59.384,-14.711,0.0,0.0,14.802,-35.668,-35.577,-4.172,0.0,0.0,0.0,-3.794,202.678,-33.882,0.0,0.0,0.0,-2657.302,2906.287,0.0,0.0,-42.274,172.829,70.995,-275.644,0.0,0.0,0.0,0.0,-20.911,0.0,6.356,-219.204,110.745,0.528,156.831,267.576,-33.882,168.796
102,5,99,1999,105.144,56.264,-14.39,0.0,0.0,-8.461,59.502,36.651,-6.774,0.0,0.0,0.0,12.184,203.469,-59.745,0.0,0.0,0.0,-1335.698,1358.686,0.0,0.0,-3.544,-40.301,70.935,-379.203,0.0,0.0,0.0,0.0,-16.291,0.0,2.768,-321.791,267.576,1.918,-156.705,110.871,-59.745,143.724
103,5,0,2000,237.751,50.77,65.733,0.0,0.0,-12.989,13.136,65.88,0.694,0.0,0.0,0.0,-20.896,334.199,-42.206,40.613,0.0,0.0,-314.434,296.849,0.0,0.0,93.328,74.15,142.938,-479.161,0.0,0.0,0.0,0.0,-12.233,0.0,0.978,-347.478,110.871,-0.597,60.274,171.145,-42.206,291.993
104,5,1,2001,287.808,43.275,-88.487,0.0,0.0,4.588,67.1,-16.799,1.398,0.0,0.0,0.0,128.944,444.626,-29.836,5.42,0.0,0.0,-502.934,323.738,0.0,0.0,-24.448,-228.06,119.135,-255.456,0.0,0.0,0.0,0.0,-11.979,0.0,0.0,-148.3,171.145,-2.545,65.721,236.866,-29.836,414.79
105,5,2,2002,205.644,56.645,16.273,0.0,0.0,-9.389,9.118,16.002,-17.6,0.0,0.0,0.0,158.011,418.702,-46.556,0.0,0.0,0.0,-849.129,869.26,0.0,0.0,0.0,-26.425,87.536,-485.115,0.0,0.0,0.0,0.0,-12.007,0.0,0.0,-409.586,236.866,-0.895,-18.204,218.662,-46.556,372.146
106,5,3,2003,191.399,63.481,5.91,0.0,0.0,-2.277,15.39,19.023,-5.486,0.0,0.0,0.0,60.914,329.331,-31.578,0.0,0.0,0.0,-617.105,499.075,0.0,0.0,7.345,-142.263,81.859,-293.241,0.0,0.0,0.0,0.0,-11.881,0.0,0.0,-223.263,218.662,1.217,-34.978,183.684,-31.578,297.753
107,5,4,2004,266.344,49.014,-29.148,0.0,0.0,-0.328,56.162,26.686,36.46,0.0,0.0,0.0,54.632,433.136,-39.454,0.0,0.0,0.0,-1206.891,685.009,0.0,0.0,-16.5,-577.836,213.421,-84.777,0.0,0.0,0.0,0.0,-11.626,0.0,0.0,117.018,149.733,4.471,-23.211,126.522,-39.454,393.682
108,5,5,2005,450.398,81.867,9.221,0.0,4.908,5.755,10.395,30.279,46.27,0.0,0.0,0.0,95.989,704.803,-63.226,5.933,0.0,0.0,-1902.026,1750.352,0.0,0.0,-142.345,-351.312,396.105,-608.681,0.0,0.0,0.0,0.0,-11.942,0.0,0.0,-224.518,126.522,3.566,132.539,259.061,-63.226,641.577
109,5,6,2006,602.839,82.775,-36.091,0.0,-10.585,-2.456,42.923,-6.209,-7.068,0.0,0.0,0.0,86.052,758.389,-48.875,0.0,0.0,0.0,-1882.058,1600.333,0.0,0.0,-17.799,-348.399,356.547,-600.099,0.0,0.0,0.0,0.0,-3.044,0.0,0.0,-246.596,259.061,-1.637,161.757,420.818,-48.875,709.514
110,5,7,2007,505.809,307.822,-112.844,0.0,12.43,11.794,34.789,-53.831,-4.264,0.0,0.0,0.0,171.703,927.239,-83.25,0.0,0.0,0.0,-1619.536,1458.852,0.0,0.0,439.12,195.186,509.506,-1364.412,0.0,0.0,0.0,0.0,0.0,0.0,80.23,-774.676,420.818,3.933,351.682,772.5,-83.25,843.989
111,5,8,2008,723.807,315.464,-103.244,0.0,-2.517,11.545,166.043,71.827,58.385,0.0,0.0,0.0,269.82,1439.303,-132.075,0.0,0.0,0.0,-2693.775,2985.528,0.0,0.0,-76.384,83.294,516.087,-1951.527,0.0,0.0,0.0,0.0,0.0,0.0,85.05,-1350.39,772.5,1.715,173.922,946.422,-132.075,1307.228
112,5,9,2009,871.814,270.269,-153.386,0.0,-5.584,-33.152,65.879,-126.243,46.584,172.47,0.0,0.0,45.788,1280.682,-111.792,0.0,-3.584,0.0,-2506.002,2316.697,0.0,0.0,0.0,-304.681,319.165,-1722.715,0.0,800.0,-450.0,350.0,0.0,0.0,31.983,-1021.567,946.422,-14.406,-59.972,886.45,-111.792,1168.89
113,5,10,2010,386.508,282.423,172.287,0.0,21.814,35.394,-45.142,184.353,93.971,167.58,0.0,0.0,2.959,1117.794,-119.592,0.0,-1582.669,0.0,-1336.509,1541.674,0.0,0.0,0.0,-1497.096,179.566,-350.013,0.0,650.0,-13.897,636.103,0.0,0.0,11.98,477.636,886.45,14.703,113.037,999.487,-119.592,998.202
114,5,11,2011,774.68,292.738,-134.276,0.0,-39.963,42.255,109.348,-22.636,-172.329,231.09,0.0,0.0,9.452,1112.995,-169.642,32.151,-193.281,0.0,-2629.003,1800.481,0.0,0.0,0.0,-1159.294,139.27,-850.02,0.0,1493.439,-1003.719,489.72,0.0,0.0,5.768,-215.262,999.487,11.965,-249.596,749.891,-169.642,943.353
115,5,12,2012,832.847,270.205,-81.065,0.0,-5.1,62.766,101.109,77.71,51.415,286.1,0.0,0.0,25.037,1543.314,-210.294,0.0,-259.046,0.0,-1926.675,1638.613,0.0,0.0,0.0,-757.402,144.754,-695.015,0.0,0.0,-10.046,-10.046,0.0,0.0,9.949,-550.358,749.891,4.055,239.609,989.5,-210.294,1333.02
116,5,13,2013,832.775,299.766,45.166,0.0,4.552,-126.65,87.34,10.408,89.212,298.5,0.0,0.0,-31.081,1499.58,-271.076,0.0,-353.195,0.0,-1806.186,1595.795,0.0,0.0,0.0,-834.662,235.251,-405.0,0.0,3.152,-9.855,-6.703,0.0,0.0,-58.271,-234.723,989.5,5.357,435.552,1425.052,-271.076,1228.504
117,5,14,2014,289.985,321.227,33.649,0.0,-55.509,-16.864,201.366,162.642,29.704,328.99,23.151,0.0,-4.013,1151.686,-188.358,24.26,-704.589,0.0,-2125.795,1816.679,0.0,0.0,0.0,-1177.803,598.194,-1100.0,0.0,25.703,-25.879,-0.176,0.0,0.0,-57.156,-559.138,1425.052,-5.241,-590.496,834.556,-188.358,963.328
118,5,15,2015,268.395,313.59,7.928,0.0,-1.918,63.632,326.438,396.08,-26.089,333.7,0.0,0.0,1.806,1287.482,-148.332,0.0,-29.802,0.0,-2031.758,1719.185,0.0,0.0,0.0,-490.707,227.841,-600.0,0.0,0.0,-14.684,-14.684,0.0,0.0,-120.44,-507.283,834.556,-6.648,282.844,1117.4,-148.332,1139.15
119,5,16,2016,629.551,339.473,-79.502,0.0,-7.701,98.24,320.801,331.838,-69.657,335.86,0.0,0.0,-97.563,1469.502,-184.936,57.779,-826.004,0.0,-2087.612,1552.415,0.0,0.0,0.0,-1488.358,164.27,-625.0,0.0,989.28,-602.189,387.091,0.0,0.0,-127.048,-200.687,1117.4,-21.297,-240.84,876.56,-184.936,1284.566
120,5,17,2017,1168.782,331.535,-160.416,0.0,-71.021,102.427,524.84,395.83,24.222,349.3,0.0,0.0,-69.941,2199.728,-203.805,0.0,-48.427,0.0,-2343.655,1635.854,0.0,0.0,0.0,-960.033,145.697,-1075.0,0.0,0.0,-0.108,-0.108,0.0,0.0,-161.295,-1090.706,876.56,-14.234,134.755,1011.315,-203.805,1995.923
121,5,18,2018,1693.954,325.997,-187.173,0.0,28.04,71.425,475.402,387.694,51.605,454.47,0.0,0.0,-0.867,2912.853,-178.122,0.0,-459.626,0.0,-1960.929,2155.8,0.0,0.0,0.0,-442.877,158.351,-1100.0,0.0,1.96,-1.96,0.0,0.0,0.0,-242.086,-1183.735,1011.315,8.516,1294.757,2306.072,-178.122,2734.731
122,5,19,2019,2591.0,346.0,-2.0,0.0,-77.0,578.0,444.0,943.0,-469.0,610.0,0.0,0.0,8.0,4029.0,-267.0,0.0,-6314.0,0.0,-584.0,2480.0,0.0,0.0,0.0,-4685.0,191.0,-2050.0,0.0,2248.0,0.0,2248.0,0.0,0.0,-394.0,-5.0,2306.0,-2.0,-663.0,1643.0,-267.0,3762.0
123,5,20,2020,2951.0,757.0,-188.0,0.0,-551.0,199.0,497.0,-43.0,3.0,788.0,0.0,0.0,-34.0,4422.0,-395.0,0.0,-101.0,0.0,-749.0,789.0,0.0,0.0,0.0,-456.0,233.0,-2750.0,0.0,0.0,0.0,0.0,0.0,0.0,-429.0,-2946.0,1643.0,-13.0,1007.0,2650.0,-395.0,4027.0
124,5,21,2021,5260.0,757.0,106.0,0.0,-288.0,110.0,258.0,186.0,-1501.0,909.0,0.0,0.0,116.0,5727.0,-419.0,0.0,0.0,0.0,-1086.0,1091.0,0.0,0.0,0.0,-414.0,270.0,-3050.0,0.0,3144.0,-3150.0,-6.0,0.0,0.0,-702.0,-3488.0,2650.0,3.0,1828.0,4478.0,-419.0,5308.0
125,5,22,2022,4822.0,788.0,-430.0,0.0,-475.0,144.0,1053.0,292.0,183.0,1069.0,0.0,0.0,76.0,7230.0,-348.0,0.0,-2682.0,0.0,-1575.0,1068.0,0.0,0.0,0.0,-3537.0,291.0,-3950.0,0.0,0.0,0.0,0.0,0.0,0.0,-642.0,-4301.0,4478.0,-26.0,-634.0,3844.0,-348.0,6882.0
126,5,23,2023,4756.0,856.0,-198.0,0.0,-94.0,92.0,536.0,336.0,328.0,1440.0,0.0,0.0,122.0,7838.0,-442.0,0.0,-126.0,0.0,-955.0,953.0,0.0,0.0,0.0,-570.0,278.0,-6550.0,0.0,0.0,0.0,0.0,0.0,0.0,-553.0,-6825.0,3844.0,-51.0,392.0,4236.0,-442.0,7396.0
127,6,94,1994,220.7,59.1,-135.9,-80.5,0.0,83.1,0.5,-132.8,-32.7,0.0,0.0,0.0,-3.3,111.0,-180.4,0.0,0.0,0.0,0.0,151.3,0.0,0.0,-266.8,-295.9,134.3,0.0,0.0,89.9,0.0,89.9,0.0,0.0,0.0,224.2,119.6,1.4,40.7,160.3,-180.4,-69.4
128,6,95,1995,454.1,83.2,-442.9,-186.4,0.0,369.1,-35.0,-295.2,-99.3,0.0,0.0,0.0,-0.1,142.7,-265.6,0.0,0.0,0.0,-572.7,351.2,0.0,0.0,0.1,-487.0,370.4,0.0,0.0,102.5,0.0,102.5,0.0,0.0,0.0,472.9,160.2,-3.0,125.6,285.8,-265.6,-122.9
129,6,96,1996,599.6,148.9,-43.8,-60.0,0.0,167.3,-34.1,29.4,-85.9,0.0,0.0,0.0,0.0,692.0,-452.5,0.0,0.0,0.0,-857.9,707.6,0.0,0.0,0.0,-602.8,40.4,-37.1,0.0,27.0,0.0,27.0,0.0,0.0,0.1,30.4,285.8,-1.6,118.0,403.8,-452.5,239.5
130,6,97,1997,498.5,219.4,-332.0,-171.2,0.0,352.5,111.2,-39.5,-52.5,0.0,0.0,0.0,75.8,701.7,-339.4,0.0,0.0,0.0,-1125.4,664.2,0.0,0.0,-246.3,-1046.9,150.4,-78.2,0.0,318.5,0.0,318.5,0.0,0.0,0.0,390.7,403.9,-1.4,44.1,448.0,-339.4,362.3
131,6,98,1998,277.669,293.499,304.024,114.863,0.0,-147.868,-118.104,152.915,-44.342,0.0,0.0,0.0,188.668,868.409,-464.372,0.0,0.0,0.0,-875.222,779.356,0.0,0.0,-32.227,-592.465,74.534,-158.915,0.0,0.0,-64.233,-64.233,0.0,0.0,0.0,-148.614,504.018,7.457,134.787,638.805,-464.372,404.037
132,6,99,1999,713.882,288.409,-362.857,-56.314,0.0,183.168,120.061,-115.942,10.598,0.0,0.0,0.0,183.695,1080.642,-219.657,0.0,0.0,0.0,-1710.694,984.48,0.0,0.0,-36.466,-982.337,205.866,-61.913,0.0,0.0,-16.531,-16.531,0.0,0.0,0.0,127.422,638.805,3.589,229.316,868.121,-219.657,860.985
133,6,0,2000,2063.552,361.97,-1086.262,-788.59,0.0,835.675,115.962,-923.215,-237.262,0.0,0.0,0.0,386.77,1651.815,-383.255,0.0,0.0,0.0,-2637.438,2008.257,0.0,0.0,0.0,-1012.436,276.358,-177.154,0.0,49.938,0.0,49.938,0.0,0.0,0.0,149.142,868.121,-9.038,779.483,1647.604,-383.255,1268.56
134,6,1,2001,507.829,386.971,845.499,321.164,0.0,-687.132,-340.453,139.078,88.23,0.0,0.0,0.0,458.196,1580.304,-710.62,0.0,0.0,0.0,-2905.68,2054.004,0.0,0.0,-21.017,-1583.313,202.379,-371.4,0.0,0.0,-91.604,-91.604,0.0,0.0,0.0,-260.625,1647.604,-27.666,-291.3,1356.304,-710.62,869.684
135,6,2,2002,269.004,387.526,-278.387,147.015,0.0,-138.552,-5.165,-275.089,-0.161,0.0,0.0,0.0,170.235,551.515,-476.457,0.0,0.0,0.0,-2356.157,2188.117,0.0,0.0,-107.462,-751.959,199.486,-124.995,0.0,56.351,0.0,56.351,0.0,0.0,0.0,130.842,1356.304,-1.911,-71.513,1284.791,-476.457,75.058
136,6,3,2003,-149.147,384.391,144.369,331.161,0.0,-59.923,146.371,561.978,-208.565,0.0,0.0,0.0,266.418,855.075,-265.28,0.0,0.0,0.0,-2446.927,1941.111,0.0,0.0,-13.498,-784.594,322.721,-249.937,0.0,0.0,-64.405,-64.405,0.0,0.0,0.0,8.379,1284.791,1.206,80.066,1364.857,-265.28,589.795
137,6,4,2004,1351.303,356.985,-756.193,-187.925,0.0,586.243,-3.007,-360.882,78.927,0.0,0.0,0.0,200.938,1627.271,-190.577,0.0,0.0,0.0,-3535.327,3380.542,0.0,0.0,-7.4,-352.762,396.61,-650.0,0.0,0.0,-105.414,-105.414,0.0,0.0,0.0,-358.804,1364.857,1.282,916.987,2281.844,-190.577,1436.694
138,6,5,2005,1209.9,300.584,86.959,130.924,0.0,-444.858,-163.526,-390.501,20.31,0.0,0.0,0.0,106.847,1247.14,-199.65,0.0,0.0,0.0,-3123.366,3245.686,0.0,0.0,-101.793,-179.123,266.115,-1677.511,0.0,0.0,-61.715,-61.715,-98.04,0.0,0.0,-1571.151,1493.292,0.184,-502.95,990.342,-199.65,1047.49
139,6,6,2006,1516.663,270.413,-393.022,-222.335,0.0,237.952,50.801,-326.604,25.323,0.0,0.0,0.0,449.932,1935.727,-179.482,1.863,0.0,0.0,-821.505,3312.388,0.0,0.0,-322.887,1990.377,337.106,-4157.725,0.0,0.0,-7.71,-7.71,-250.782,0.0,23.664,-4055.447,990.342,0.464,-128.879,861.463,-179.482,1756.245
140,6,7,2007,1710.196,268.334,33.401,140.933,0.0,-131.188,-43.836,-0.69,31.642,161.2,0.0,0.0,38.614,2209.296,-264.784,0.0,-599.653,0.0,-3203.427,3091.251,0.0,0.0,0.0,-976.613,898.025,-1331.997,0.0,0.0,-202.139,-202.139,-305.672,0.0,49.794,-891.989,861.463,0.565,341.259,1202.722,-264.784,1944.512
