,enterprise_id,years,revenue,cost_of_goods_sold,gross_profit,gross_margin_%,"selling,_general,_&_admin._expense",research_&_development,other_operating_expense,total_operating_expense,operating_income,operating_margin_%,interest_income,interest_expense,net_interest_income,other_income_(expense),pretax_income,tax_provision,tax_rate_%,other_net_income_(loss),net_income_including_noncontrolling_interests,net_income_(continuing_operations),net_income_(discontinued_operations),other_income_(minority_interest),net_income,net_margin_%,preferred_dividends,eps_(basic),eps_(diluted),shares_outstanding_(diluted_average),ebit,"depreciation,_depletion_and_amortization",ebitda,ebitda_margin_%,net_interest_income_(for_banks),non_interest_income,credit_losses_provision,other_noninterest_expense,total_noninterest_expense,special_charges
1734,67,1998,1308.7,1031.0,277.7,21.22,77.6,0.0,80.9,158.5,119.2,9.108,0.0,0.0,0.0,-2.8,116.4,-48.0,41.24,0.0,68.4,68.4,0.0,0.0,68.4,5.227,0.0,0.024,0.023,2940.336,119.2,80.9,200.1,15.29,,,,,,
1735,67,1999,1680.1,1323.0,357.1,21.255,89.7,0.0,107.5,197.2,159.9,9.517,0.0,0.0,0.0,4.1,164.0,-62.3,37.99,0.0,101.7,101.7,0.0,0.0,101.7,6.053,0.0,0.07,0.034,1461.593,159.9,107.5,267.4,15.916,,,,,,
1736,67,2000,2169.218,1684.293,484.925,22.355,110.202,0.0,142.171,252.373,232.552,10.721,0.0,0.0,0.0,-71.982,160.57,-66.006,41.11,0.0,94.564,94.564,0.0,0.0,94.564,4.359,0.0,0.063,0.03,1536.792,232.552,142.171,374.723,17.275,,,,,,
1737,67,2001,2648.98,2081.584,567.396,21.419,151.416,0.0,134.886,286.302,281.094,10.611,0.0,0.0,0.0,7.828,288.922,-107.712,37.28,0.0,181.21,181.21,0.0,0.0,181.21,6.841,0.0,0.119,0.058,1578.468,281.094,177.087,458.181,17.297,,,,,,
1738,67,2002,3288.908,2598.297,690.611,20.998,202.161,0.0,169.725,371.886,318.725,9.691,0.0,0.0,0.0,22.661,341.386,-126.313,37.0,0.0,215.073,215.073,0.0,0.0,215.073,6.539,0.0,0.138,0.065,1588.716,318.725,221.141,539.866,16.415,,,,,,
1739,67,2003,4075.522,1685.928,2389.594,58.633,1765.47,0.0,199.411,1964.881,424.713,10.421,0.0,0.0,0.0,11.622,436.335,-167.989,38.5,0.0,268.346,268.346,0.0,0.0,268.346,6.584,0.0,0.173,0.168,1606.592,424.713,259.271,683.984,16.783,,,,,,
1740,67,2004,5294.247,4153.256,1140.991,21.552,304.293,0.0,230.111,534.404,606.587,11.458,0.0,0.0,0.0,14.047,620.634,-231.754,37.34,0.0,388.88,388.88,0.0,0.0,388.88,7.345,0.0,0.118,0.118,1642.348,606.587,325.65,932.237,17.609,,,,,,
1741,67,2005,6369.3,4968.147,1401.153,21.999,357.114,0.0,263.424,620.538,780.615,12.256,0.0,0.0,0.0,15.732,796.347,-301.977,37.92,0.0,494.37,494.37,0.0,0.0,494.37,7.762,0.0,0.158,0.153,3261.668,780.615,377.304,1157.919,18.18,,,,,,
1742,67,2006,7786.942,6126.693,1660.249,21.321,473.023,0.0,293.274,766.297,893.952,11.48,0.0,0.0,0.0,12.291,906.243,-324.77,35.84,-17.214,564.259,581.473,0.0,0.0,564.259,7.246,0.0,0.37,0.355,1585.112,893.952,414.638,1308.59,16.805,,,,,,
1743,67,2007,9411.497,7215.013,2196.484,23.338,783.385,0.0,359.154,1142.539,1053.945,11.199,0.0,0.0,0.0,2.419,1056.364,-383.726,36.33,0.0,672.638,672.638,0.0,0.0,672.638,7.147,0.0,0.45,0.435,1540.2,1053.945,491.891,1545.836,16.425,,,,,,
1744,67,2008,10383.0,4645.3,5737.7,55.261,4201.1,0.0,879.4,5080.5,657.2,6.33,9.0,-53.4,-44.4,-153.3,459.5,-144.0,31.34,0.0,315.5,315.5,0.0,0.0,315.5,3.039,0.0,0.215,0.215,1483.4,512.9,604.5,1117.4,10.762,,,,,,
1745,67,2009,9774.6,4324.9,5449.7,55.754,3878.1,0.0,799.1,4677.2,772.5,7.903,37.0,-39.1,-2.1,-210.5,559.9,-168.4,30.08,0.0,391.5,391.5,0.0,-0.7,390.8,3.998,0.0,0.265,0.26,1491.8,599.0,563.3,1162.3,11.891,,,,,,
1746,67,2010,10707.4,4416.5,6290.9,58.753,4176.5,0.0,790.1,4966.6,1324.3,12.368,50.3,-32.7,-32.7,145.4,1437.0,-488.7,34.01,0.0,948.3,948.3,0.0,-2.7,945.6,8.831,0.0,0.635,0.62,1528.4,1469.7,540.8,2010.5,18.777,,,,,,
1747,67,2011,11700.4,8510.4,3190.0,27.264,749.3,0.0,916.1,1665.4,1524.6,13.03,115.9,-33.3,82.6,203.9,1811.1,-563.1,31.09,0.0,1248.0,1248.0,0.0,-2.3,1245.7,10.647,0.0,0.83,0.81,1539.4,1844.4,550.0,2394.4,20.464,,,,,,
1748,67,2012,13276.8,9731.4,3545.4,26.704,801.2,0.0,957.5,1758.7,1786.7,13.457,94.4,-32.7,61.7,210.7,2059.1,-674.4,32.75,0.0,1384.7,1384.7,0.0,-0.9,1383.8,10.423,0.0,0.915,0.895,1546.0,2091.8,580.6,2672.4,20.128,,,,,,
1749,67,2013,14866.8,10668.4,4198.4,28.24,937.9,0.0,1053.2,1991.1,2207.3,14.847,123.6,-28.1,95.5,-2532.7,-229.9,238.7,103.83,0.0,8.8,8.8,0.0,-0.5,8.3,0.056,0.0,0.01,0.01,1524.5,-201.8,655.6,453.8,3.052,,,,,,
1750,67,2014,16447.8,11497.0,4950.8,30.1,991.3,0.0,1166.9,2158.2,2792.6,16.979,142.7,-64.1,78.6,288.5,3159.7,-1092.0,34.56,0.0,2067.7,2067.7,0.0,0.4,2068.1,12.574,0.0,1.37,1.35,1526.3,3223.8,748.4,3972.2,24.15,,,,,,
1751,67,2015,19162.7,13198.6,5964.1,31.123,1196.7,0.0,1416.3,2613.0,3351.1,17.488,43.0,-70.5,-27.5,579.4,3903.0,-1143.7,29.3,0.0,2759.3,2759.3,0.0,-1.9,2757.4,14.389,0.0,1.84,1.82,1513.4,3973.5,933.8,4907.3,25.609,,,,,,
1752,67,2016,21315.9,14573.3,6742.6,31.632,1408.9,0.0,1480.0,2888.9,3853.7,18.079,102.6,-81.3,21.3,323.6,4198.6,-1379.7,32.86,0.0,2818.9,2818.9,0.0,-1.2,2817.7,13.219,0.0,1.91,1.9,1486.7,4279.9,1030.1,5310.0,24.911,,,,,,
1753,67,2017,22386.8,15552.2,6834.6,30.53,1408.4,0.0,1529.4,2937.8,3896.8,17.407,181.8,-92.5,89.3,331.4,4317.5,-1432.6,33.18,0.0,2884.9,2884.9,0.0,-0.2,2884.7,12.886,0.0,1.99,1.97,1461.5,4410.0,1067.1,5477.1,24.466,,,,,,
1754,67,2018,24719.5,17402.9,7316.6,29.598,1708.2,0.0,1801.9,3510.1,3806.5,15.399,191.4,-170.3,21.1,1952.4,5780.0,-1262.0,21.83,0.0,4518.0,4518.0,0.0,0.3,4518.3,18.278,0.0,3.27,3.24,1394.6,5950.3,1305.9,7256.2,29.354,,,,,,
1755,67,2019,26508.6,19020.5,7488.1,28.248,1824.1,0.0,1748.3,3572.4,3915.7,14.771,96.5,-331.0,-234.5,785.0,4466.2,-871.6,19.52,0.0,3594.6,3594.6,0.0,4.6,3599.2,13.578,0.0,2.95,2.92,1233.2,4797.2,1449.3,6246.5,23.564,,,,,,
1756,67,2020,23518.0,18458.9,5059.1,21.512,1679.6,0.0,1861.6,3541.2,1517.9,6.454,39.7,-437.0,-397.3,43.8,1164.4,-239.7,20.59,0.0,924.7,924.7,0.0,3.6,928.3,3.947,0.0,0.79,0.79,1181.8,1601.4,1503.2,3104.6,13.201,,,,,,
1757,67,2021,29060.6,20669.6,8391.0,28.874,1932.6,0.0,1801.2,3733.8,4657.2,16.026,90.1,-469.8,-379.7,1079.4,5356.9,-1156.6,21.59,0.0,4200.3,4200.3,0.0,-1.0,4199.3,14.45,0.0,3.57,3.54,1185.5,5826.7,1524.1,7350.8,25.295,,,,,,
1758,67,2022,32250.3,23879.2,8371.1,25.957,2032.0,0.0,1909.4,3941.4,4429.7,13.735,97.0,-482.9,-385.9,188.1,4231.9,-948.5,22.41,0.0,3283.4,3283.4,0.0,-1.8,3281.6,10.175,0.0,2.85,2.83,1158.5,4714.8,1529.4,6244.2,19.362,,,,,,
1759,67,2023,35975.6,26129.4,9846.2,27.369,2441.3,0.0,1902.0,4343.3,5502.9,15.296,81.2,-550.1,-468.9,367.9,5401.9,-1277.2,23.64,0.0,4124.7,4124.7,0.0,-0.2,4124.5,11.465,0.0,3.6,3.58,1151.3,5952.0,1450.3,7402.3,20.576,,,,,,
1760,68,1999,93692.0,76674.0,17018.0,18.164,10756.0,2402.0,756.0,13914.0,3104.0,3.313,0.0,0.0,0.0,-699.0,2405.0,-1913.0,79.54,0.0,492.0,492.0,0.0,-142.0,350.0,0.374,0.0,0.03,0.03,11743.32,3104.0,9423.0,12527.0,13.37,,,,,,
1761,68,2000,105366.0,81839.0,23527.0,22.329,9025.0,505.0,-1235.0,8295.0,15232.0,14.456,0.0,0.0,0.0,-711.0,14521.0,-5696.0,39.23,0.0,8825.0,8825.0,0.0,-241.0,8584.0,8.147,0.0,0.733,0.731,11743.32,15232.0,6520.0,21752.0,20.644,,,,,,
1762,68,2001,149146.0,118328.0,30818.0,20.663,9033.0,1144.0,-3859.0,6318.0,24500.0,16.427,0.0,0.0,0.0,-464.0,24036.0,-11273.0,46.9,0.0,12763.0,12763.0,0.0,-44.0,12719.0,8.528,0.0,1.086,1.083,11743.32,24500.0,7885.0,32385.0,21.714,,,,,,
1763,68,2002,135211.0,107839.0,27372.0,20.244,9142.0,1269.0,-3041.0,7370.0,20002.0,14.793,0.0,0.0,0.0,-104.0,19898.0,-8694.0,43.69,0.0,11204.0,11204.0,0.0,-352.0,10852.0,8.026,0.0,0.927,0.924,11743.32,20002.0,6117.0,26119.0,19.317,,,,,,
1764,68,2003,166601.0,137997.0,28604.0,17.169,11555.0,472.0,-1749.0,10278.0,18326.0,11.0,0.0,0.0,0.0,-629.0,17697.0,-7796.0,44.05,0.0,9901.0,9722.0,0.0,-179.0,9722.0,5.836,0.0,1.706,1.706,3359.2,18326.0,8621.0,26947.0,16.175,,,,,,
1765,68,2004,198362.0,165147.0,33215.0,16.745,13279.0,584.0,0.0,13863.0,19352.0,9.756,0.0,0.0,0.0,2383.0,21735.0,-9349.0,43.01,280.0,12666.0,12033.0,25.0,-353.0,12313.0,6.207,0.0,1.81,1.81,3359.2,19352.0,11711.0,31063.0,15.66,,,,,,
1766,68,2005,266386.0,223259.0,43127.0,16.19,15098.001,553.0,-1191.003,14459.998,28667.002,10.762,462.999,-755.0,365.999,2625.999,31659.0,-12168.001,38.43,-234.001,19256.998,19491.0,-234.001,-717.0,18539.998,6.96,0.0,1.58,1.58,11692.308,32414.0,12845.001,45259.001,16.99,,,,,,
1767,68,2006,306731.0,252622.0,54109.0,17.641,16768.0,0.0,0.0,16768.0,37341.0,12.174,0.0,0.0,0.0,7226.0,44567.0,-17999.0,40.39,-307.0,26261.0,25618.0,-307.0,-950.0,25311.0,8.252,0.0,7.58,7.56,3366.25,37341.0,11981.0,49322.0,16.08,,,,,,
1768,68,2007,318845.0,264551.0,54294.0,17.028,16616.0,0.0,0.0,16616.0,37678.0,11.817,0.0,0.0,0.0,6950.0,44628.0,-18317.0,41.04,0.0,26311.0,25442.0,0.0,-869.0,25442.0,7.979,0.0,7.94,7.9,3235.45,37678.0,12615.0,50293.0,15.774,,,,,,
1769,68,2008,355782.0,298409.0,57373.0,16.126,16621.0,0.0,0.0,16621.0,40752.0,11.454,0.0,0.0,0.0,9824.0,50576.0,-18650.0,36.88,0.0,31926.0,31331.0,0.0,-595.0,31331.0,8.806,0.0,10.0,9.98,3142.9,40752.0,13180.0,53932.0,15.159,,,,,,
1770,68,2009,465807.0,385152.0,80655.0,17.315,16906.0,1230.0,15651.0,33787.0,46868.0,10.062,5133.0,-1181.0,3952.0,0.0,50820.0,-24344.0,47.9,0.0,26476.0,26476.0,0.0,-199.0,26277.0,5.641,0.0,8.54,8.52,3085.745,52001.0,13656.0,65657.0,14.095,,,,,,
1771,68,2010,285129.0,228376.0,56753.0,19.904,17430.0,1125.0,16636.0,35191.0,21562.0,7.562,1965.0,-542.0,1423.0,-1965.0,21020.0,-8302.0,39.5,0.0,12718.0,12718.0,0.0,-200.0,12518.0,4.39,0.0,4.08,4.08,3064.461,21562.0,14458.0,36020.0,12.633,,,,,,
1772,68,2011,368056.0,323229.0,44827.0,12.179,15528.0,1019.0,2036.0,18583.0,26244.0,7.13,153.0,-1009.0,-524.0,9624.0,35344.0,-14870.0,42.07,0.0,20474.0,20474.0,0.0,-347.0,20127.0,5.469,0.0,6.56,6.56,3069.65,36353.0,15595.0,51948.0,14.114,,,,,,
1773,68,2012,470171.0,409825.0,60346.0,12.835,14359.0,1123.0,2266.0,17748.0,42598.0,9.06,209.0,-1462.0,-1253.0,14198.0,55543.0,-24450.0,44.02,0.0,31093.0,31093.0,0.0,-267.0,30826.0,6.556,0.0,9.94,9.92,3110.828,57005.0,13228.0,70233.0,14.938,,,,,,
1774,68,2013,467153.0,410555.0,56598.0,12.116,14465.0,1307.0,3104.0,18876.0,37722.0,8.075,214.0,-1547.0,-1169.0,13959.0,50512.0,-23552.0,46.63,0.0,26960.0,26960.0,0.0,-248.0,26712.0,5.718,0.0,8.54,8.52,3133.92,52059.0,14615.0,66674.0,14.272,,,,,,
1775,68,2014,451235.0,403094.0,48141.0,10.669,14675.0,1318.0,5278.0,21271.0,26870.0,5.955,194.0,-1560.0,-1284.0,8006.0,33592.0,-17066.0,50.8,0.0,16526.0,16526.0,0.0,-155.0,16371.0,3.628,0.0,5.2,5.2,3146.7,35152.0,21509.0,56661.0,12.557,,,,,,
1776,68,2015,421105.0,381815.0,39290.0,9.33,13965.0,1222.0,4224.0,19411.0,19879.0,4.721,206.0,-1799.0,-1581.0,10016.0,28314.0,-13584.0,47.98,0.0,14730.0,14730.0,0.0,144.0,14874.0,3.532,0.0,4.72,4.72,3155.8,30113.0,24499.0,54612.0,12.969,,,,,,
1777,68,2016,264960.0,249453.0,15507.0,5.853,11956.0,1093.0,5719.0,18768.0,-3261.0,-1.231,359.0,-1925.0,-1523.0,6831.0,2047.0,153.0,-7.47,0.0,2200.0,2200.0,0.0,-261.0,1939.0,0.732,0.0,0.62,0.6,3196.9,3972.0,26714.0,30686.0,11.581,,,,,,
1778,68,2017,233591.0,216001.0,17590.0,7.53,12101.0,1014.0,2108.0,15223.0,2367.0,1.013,451.0,-3501.0,-3050.0,6289.0,5606.0,-829.0,14.79,0.0,4777.0,4777.0,0.0,-202.0,4575.0,1.959,0.0,1.16,1.16,3945.85,9107.0,24993.0,34100.0,14.598,,,,,,
1779,68,2018,305179.0,276322.0,28857.0,9.456,10509.0,922.0,1945.0,13376.0,15481.0,5.073,677.0,-3928.0,-3024.0,5673.0,18130.0,-4695.0,25.9,0.0,13435.0,13435.0,0.0,-458.0,12977.0,4.252,0.0,3.16,3.12,4149.5,22058.0,26223.0,48281.0,15.821,,,,,,
1780,68,2019,388379.0,343504.0,44875.0,11.554,11360.0,986.0,1340.0,13686.0,31189.0,8.031,772.0,-3576.0,-2700.0,7132.0,35621.0,-11715.0,32.89,0.0,23906.0,23906.0,0.0,-554.0,23352.0,6.013,0.0,5.64,5.6,4174.35,39197.0,22135.0,61332.0,15.792,,,,,,
1781,68,2020,344877.0,308122.0,36755.0,10.657,10493.0,962.0,2354.0,13809.0,22946.0,6.653,899.0,-4558.0,-3480.0,6019.0,25485.0,-9053.0,35.52,0.0,16432.0,16432.0,0.0,-590.0,15842.0,4.594,0.0,3.94,3.9,4056.25,30043.0,28701.0,58744.0,17.033,,,,,,
1782,68,2021,180543.0,193538.0,-12995.0,-7.198,9881.0,907.0,1747.0,12535.0,-25530.0,-14.141,679.0,-4057.0,-3105.0,1668.0,-26967.0,5433.0,20.15,0.0,-21534.0,-21534.0,0.0,-146.0,-21680.0,-12.008,0.0,-5.56,-5.56,3897.8,-22910.0,52444.0,29534.0,16.358,,,,,,
1783,68,2022,261504.0,225655.0,35849.0,13.709,11328.0,815.0,1423.0,13566.0,22283.0,8.521,511.0,-3606.0,-2754.0,10300.0,29829.0,-9199.0,30.84,0.0,20630.0,20630.0,0.0,-529.0,20101.0,7.687,0.0,5.18,5.14,3903.4,33435.0,26921.0,60356.0,23.08,,,,,,
1784,68,2023,381314.0,302535.0,78779.0,20.66,12883.0,1075.0,1712.0,15670.0,63109.0,16.55,1046.0,-3901.0,-2855.0,4561.0,64815.0,-21941.0,33.85,0.0,42874.0,42874.0,0.0,-565.0,42309.0,11.096,0.0,11.52,11.42,3705.25,68716.0,18529.0,87245.0,22.88,,,,,,
1785,69,1994,2195.5,989.0,1206.5,54.953,774.2,0.0,139.6,913.8,292.7,13.332,0.0,0.0,0.0,-226.5,66.2,-54.8,82.78,0.0,11.4,11.4,0.0,0.0,11.4,0.519,0.0,0.03,0.03,380.0,292.7,139.6,432.3,19.69,,,,,,
1786,69,1995,2760.9,1286.3,1474.6,53.41,868.9,0.0,230.0,1098.9,375.7,13.608,0.0,0.0,0.0,-30.3,345.4,-142.3,41.2,0.0,203.1,203.1,0.0,0.0,203.1,7.356,0.0,0.513,0.513,395.992,375.7,230.0,605.7,21.939,,,,,,
1787,69,1996,2935.3,1340.3,1595.0,54.339,960.9,0.0,231.4,1192.3,402.7,13.719,0.0,0.0,0.0,-16.5,386.2,-159.1,41.2,0.0,227.1,227.1,0.0,0.0,227.1,7.737,0.0,0.57,0.57,399.008,402.7,231.4,634.1,21.603,,,,,,
1788,69,1997,3074.7,1445.0,1629.7,53.004,968.1,0.0,238.6,1206.7,423.0,13.757,0.0,0.0,0.0,391.8,814.8,-319.1,39.16,0.0,495.7,495.7,0.0,0.0,495.7,16.122,0.0,1.24,1.24,399.988,423.0,238.6,661.6,21.518,,,,,,
1789,69,1998,3534.1,1639.4,1894.7,53.612,1116.2,0.0,293.5,1409.7,485.0,13.723,0.0,0.0,0.0,-13.7,471.3,-180.6,38.32,0.0,290.7,290.7,0.0,0.0,290.7,8.226,0.0,0.735,0.73,398.219,485.0,293.5,778.5,22.028,,,,,,
1790,69,1999,3724.9,1661.6,2063.3,55.392,1216.7,0.0,299.2,1515.9,547.4,14.696,0.0,0.0,0.0,8.8,556.2,-216.9,39.0,-8.7,330.6,339.3,0.0,0.0,330.6,8.875,0.0,0.84,0.83,398.313,547.4,299.2,846.6,22.728,,,,,,
1791,69,2000,3991.7,1738.1,2253.6,56.457,1269.5,0.0,308.4,1577.9,675.7,16.928,0.0,0.0,0.0,22.0,697.7,-272.1,39.0,0.0,425.6,425.6,0.0,0.0,425.6,10.662,0.0,1.085,1.07,397.114,675.7,308.4,984.1,24.654,,,,,,
1792,69,2001,4280.968,1828.266,2452.702,57.293,1533.334,0.0,99.185,1632.519,820.183,19.159,0.0,0.0,0.0,-52.841,767.342,-295.426,38.5,-68.122,403.794,471.916,0.0,0.0,403.794,9.432,0.0,1.04,1.03,392.033,820.183,362.325,1182.508,27.622,,,,,,
1793,69,2002,4474.601,2009.378,2465.223,55.094,1634.286,0.0,159.746,1794.032,671.191,15.0,0.0,0.0,0.0,-55.07,616.121,-238.436,38.7,-0.654,377.031,377.685,-0.654,0.0,377.031,8.426,0.0,0.975,0.96,392.741,671.191,420.598,1091.789,24.4,,,,,,
1794,69,2003,4707.693,2014.977,2692.716,57.198,1649.084,0.0,123.72,1772.804,919.912,19.541,0.0,0.0,0.0,-22.517,897.395,-325.429,36.26,4.794,576.76,571.966,4.794,0.0,576.76,12.251,0.0,1.495,1.48,389.703,919.912,408.771,1328.683,28.224,,,,,,
1795,69,2004,4890.32,2018.45,2871.87,58.726,1766.549,0.0,-32.053,1734.496,1137.374,23.258,0.0,0.0,0.0,-7.097,1130.277,-442.466,39.15,-0.161,687.65,687.811,-0.161,0.0,687.65,14.062,0.0,1.81,1.79,384.162,1137.374,403.179,1540.553,31.502,,,,,,
1796,69,2005,5250.538,2046.645,3203.893,61.02,1904.556,0.0,124.647,2029.203,1174.69,22.373,0.0,0.0,0.0,-5.785,1168.905,-412.495,35.29,-0.587,755.823,756.41,-0.587,0.0,755.823,14.395,0.0,1.99,1.96,385.624,1174.69,392.713,1567.403,29.852,,,,,,
1797,69,2006,6003.642,2316.334,3687.308,61.418,2172.395,0.0,149.749,2322.144,1365.164,22.739,0.0,0.0,0.0,-5.202,1359.962,-515.656,37.92,0.0,844.306,844.306,0.0,0.0,844.306,14.063,0.0,2.25,2.21,382.039,1365.164,385.261,1750.425,29.156,,,,,,
1798,69,2007,6255.138,2387.247,3867.891,61.835,2287.85,0.0,161.587,2449.437,1418.454,22.677,0.0,0.0,0.0,-13.631,1404.823,-522.592,37.2,0.0,882.231,882.231,0.0,0.0,882.231,14.104,0.0,2.47,2.4,366.878,1418.454,389.992,1808.446,28.911,,,,,,
1799,69,2008,6772.281,2527.6,4244.681,62.677,2437.884,0.0,143.684,2581.568,1663.113,24.558,0.0,0.0,0.0,-40.581,1622.532,-608.973,37.53,0.0,1013.559,1013.559,0.0,0.0,1013.559,14.966,0.0,3.01,2.94,344.785,1663.113,401.171,2064.284,30.481,,,,,,
1800,69,2009,6355.055,2513.001,3842.054,60.457,2308.898,0.0,178.346,2487.244,1354.81,21.319,0.0,-75.624,-75.624,0.0,1279.186,-479.695,37.5,0.0,799.491,799.491,0.0,0.0,799.491,12.58,0.0,2.53,2.51,318.687,1354.81,448.788,1803.598,28.381,,,,,,
1801,69,2010,5951.782,2386.007,3565.775,59.911,2141.251,0.0,168.788,2310.039,1255.736,21.099,0.0,-76.867,-76.867,0.0,1178.869,-429.108,36.4,0.0,749.761,749.761,0.0,-19.259,730.502,12.274,0.0,2.34,2.33,313.296,1255.736,460.528,1716.264,28.836,,,,,,
1802,69,2011,3639.0,1206.0,2433.0,66.859,1318.0,0.0,89.0,1407.0,1026.0,28.195,0.0,-83.0,-83.0,0.0,943.0,-344.0,36.48,252.0,851.0,599.0,252.0,-23.0,828.0,22.754,0.0,2.68,2.65,312.2,1026.0,108.0,1134.0,31.162,,,,,,
1803,69,2012,3954.0,1387.0,2567.0,64.922,1377.0,0.0,113.0,1490.0,1077.0,27.238,0.0,-77.0,-77.0,0.0,1000.0,-374.0,37.4,308.0,934.0,626.0,308.0,-23.0,911.0,23.04,0.0,3.05,3.0,303.6,1077.0,126.0,1203.0,30.425,,,,,,
1804,69,2013,4270.0,1433.0,2837.0,66.44,1578.0,0.0,89.0,1667.0,1170.0,27.401,0.0,-81.0,-81.0,0.0,1089.0,-388.0,35.63,-209.0,492.0,701.0,-209.0,-55.0,437.0,10.234,0.0,1.57,1.53,284.6,1170.0,141.0,1311.0,30.703,,,,,,
1805,69,2014,4702.0,1564.0,3138.0,66.738,1631.0,0.0,149.0,1780.0,1358.0,28.881,0.0,-59.0,-59.0,0.0,1299.0,-425.0,32.72,592.0,1466.0,874.0,592.0,-90.0,1376.0,29.264,0.0,5.01,4.91,279.8,1358.0,137.0,1495.0,31.795,,,,,,
1806,69,2015,5051.0,1651.0,3400.0,67.313,3144.0,0.0,134.0,3278.0,122.0,2.415,0.0,-59.0,-59.0,-9.0,54.0,-245.0,453.7,178.0,-13.0,-191.0,178.0,-102.0,-115.0,-2.277,0.0,-0.42,-0.42,271.5,113.0,134.0,247.0,4.89,,,,,,
1807,69,2016,5313.0,1718.0,3595.0,67.664,1532.0,0.0,157.0,1689.0,1906.0,35.874,0.0,-102.0,-102.0,11.0,1815.0,-547.0,30.14,0.0,1268.0,1268.0,0.0,-112.0,1156.0,21.758,0.0,4.26,4.21,274.6,1917.0,157.0,2074.0,39.036,,,,,,
1808,69,2017,5661.0,1773.0,3888.0,68.68,1467.0,0.0,181.0,1648.0,2240.0,39.569,0.0,-181.0,-181.0,1129.0,3188.0,-960.0,30.11,0.0,2228.0,2228.0,0.0,-122.0,2106.0,37.202,0.0,8.02,7.94,265.2,3369.0,181.0,3550.0,62.71,,,,,,
1809,69,2018,6063.0,1694.0,4369.0,72.06,1606.0,0.0,180.0,1786.0,2583.0,42.603,0.0,-149.0,-149.0,27.0,2461.0,-823.0,33.44,0.0,1638.0,1638.0,0.0,-142.0,1496.0,24.674,0.0,5.84,5.78,258.9,2610.0,180.0,2790.0,46.017,,,,,,
1810,69,2019,6258.0,1838.0,4420.0,70.63,1424.0,0.0,206.0,1630.0,2790.0,44.583,0.0,-134.0,-134.0,25.0,2681.0,-560.0,20.89,0.0,2121.0,2121.0,0.0,-163.0,1958.0,31.288,0.0,7.8,7.73,253.2,2815.0,206.0,3021.0,48.274,,,,,,
1811,69,2020,6699.0,1976.0,4723.0,70.503,1342.0,0.0,204.0,1546.0,3177.0,47.425,0.0,-141.0,-141.0,-106.0,2930.0,-627.0,21.4,0.0,2303.0,2303.0,0.0,-180.0,2123.0,31.691,0.0,8.65,8.6,246.9,3071.0,204.0,3275.0,48.888,,,,,,
1812,69,2021,7442.0,2094.0,5348.0,71.862,1541.0,0.0,206.0,1747.0,3601.0,48.388,0.0,-141.0,-141.0,-232.0,3228.0,-694.0,21.5,0.0,2534.0,2534.0,0.0,-195.0,2339.0,31.43,0.0,9.71,9.66,242.1,3369.0,206.0,3575.0,48.038,,,,,,
1813,69,2022,8297.0,2195.0,6102.0,73.545,1714.0,0.0,178.0,1892.0,4210.0,50.741,0.0,-119.0,-119.0,73.0,4164.0,-901.0,21.64,0.0,3263.0,3263.0,0.0,-239.0,3024.0,36.447,0.0,12.56,12.51,241.8,4283.0,178.0,4461.0,53.766,,,,,,
1814,69,2023,11181.0,3766.0,7415.0,66.318,3383.0,0.0,1013.0,4396.0,3019.0,27.001,0.0,-304.0,-304.0,1987.0,4702.0,-1180.0,25.1,0.0,3522.0,3522.0,0.0,-274.0,3248.0,29.049,0.0,10.25,10.2,318.5,5006.0,1013.0,6019.0,53.832,,,,,,
1815,70,2004,88.795,27.733,61.062,68.767,20.295,0.0,0.148,20.443,40.619,45.745,0.0,0.0,0.0,0.242,40.861,-1.935,4.74,0.001,38.927,38.927,0.0,0.0,38.927,43.839,0.0,0.006,0.006,6602.377,40.619,0.0,40.619,45.745,,,,,,
1816,70,2005,138.166,50.519,87.647,63.436,34.148,0.0,-3.131,31.017,56.63,40.987,0.0,0.0,0.0,-0.61,56.02,-2.723,4.86,0.001,53.298,53.298,0.0,0.0,53.298,38.575,0.0,0.007,0.007,7766.18,56.63,0.0,56.63,40.987,,,,,,
1817,70,2006,176.632,58.184,118.448,67.059,67.527,0.0,-1.298,66.229,52.219,29.564,5.616,-0.725,-0.241,2.143,54.121,5.982,-11.05,0.0,60.103,60.103,0.0,0.0,60.103,34.027,0.0,0.007,0.007,9094.885,54.121,7.098,61.219,34.659,,,,,,
1818,70,2007,358.026,104.459,253.567,70.824,115.479,0.0,0.477,115.956,137.611,38.436,9.688,-0.688,3.739,1.425,142.775,-6.772,4.74,0.0,136.003,136.003,0.0,0.0,136.003,37.987,0.0,0.015,0.015,9092.675,143.463,17.178,160.641,44.869,,,,,,
1819,70,2008,518.569,151.673,366.896,70.752,154.387,0.0,-9.394,144.993,221.903,42.791,11.637,-0.216,-13.598,-0.045,208.26,4.547,-2.18,-0.539,212.268,212.807,0.0,0.27,212.538,40.986,0.0,0.024,0.023,9184.82,208.476,26.141,234.617,45.243,,,,,,
1820,70,2009,1043.865,316.67,727.195,69.664,269.971,0.0,-6.621,263.35,463.845,44.435,15.351,-20.533,-5.182,-5.652,453.011,-42.202,9.32,0.001,410.81,410.81,0.0,-4.534,406.276,38.92,0.0,0.045,0.044,9193.985,473.545,52.551,526.096,50.399,,,,,,
